SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:55:FC:D8,2020-07-13 20:35:43.050082,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-84
1,DC:A6:32:55:FC:D8,2020-07-13 20:35:44.275977,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-87
2,DC:A6:32:55:FC:D8,2020-07-13 20:35:45.355254,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-87
3,DC:A6:32:55:FC:D8,2020-07-13 20:35:46.098692,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-91
4,DC:A6:32:55:FC:D8,2020-07-13 20:35:47.143992,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-89
5,DC:A6:32:55:FC:D8,2020-07-13 20:35:48.075405,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-85
6,DC:A6:32:55:FC:D8,2020-07-13 20:35:50.079700,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-93
7,DC:A6:32:55:FC:D8,2020-07-13 20:35:51.080692,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-86
8,DC:A6:32:55:FC:D8,2020-07-13 20:35:52.276239,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-86
9,DC:A6:32:55:FC:D8,2020-07-13 20:35:53.566953,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-91
10,DC:A6:32:55:FC:D8,2020-07-13 20:35:54.344330,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-85
11,DC:A6:32:55:FC:D8,2020-07-13 20:35:55.022872,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-86
12,DC:A6:32:55:FC:D8,2020-07-13 20:35:56.392897,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-92
13,DC:A6:32:55:FC:D8,2020-07-13 20:35:57.742758,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-91
14,DC:A6:32:55:FC:D8,2020-07-13 20:35:58.222699,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-85
15,DC:A6:32:55:FC:D8,2020-07-13 20:35:59.018357,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-91
16,DC:A6:32:55:FC:D8,2020-07-13 20:36:00.235908,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-87
17,DC:A6:32:55:FC:D8,2020-07-13 20:36:01.022944,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-86
18,DC:A6:32:55:FC:D8,2020-07-13 20:36:02.371559,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-91
19,DC:A6:32:55:FC:D8,2020-07-13 20:36:04.007519,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-84
20,DC:A6:32:55:FC:D8,2020-07-13 20:36:06.003762,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-83
21,DC:A6:32:55:FC:D8,2020-07-13 20:36:07.322581,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-91
22,DC:A6:32:55:FC:D8,2020-07-13 20:36:08.694459,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-83
23,DC:A6:32:55:FC:D8,2020-07-13 20:36:09.130067,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-90
24,DC:A6:32:55:FC:D8,2020-07-13 20:36:10.049613,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-85
25,DC:A6:32:55:FC:D8,2020-07-13 20:36:11.232640,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-83
