SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:55:FC:D8,2020-07-12 22:46:10.209809,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-68
1,DC:A6:32:55:FC:D8,2020-07-12 22:46:12.215133,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70
2,DC:A6:32:55:FC:D8,2020-07-12 22:46:13.481794,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-69
3,DC:A6:32:55:FC:D8,2020-07-12 22:46:15.487064,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-71
4,DC:A6:32:55:FC:D8,2020-07-12 22:46:16.150356,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72
5,DC:A6:32:55:FC:D8,2020-07-12 22:46:17.348681,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73
6,DC:A6:32:55:FC:D8,2020-07-12 22:46:18.112013,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72
7,DC:A6:32:55:FC:D8,2020-07-12 22:46:20.115668,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72
8,DC:A6:32:55:FC:D8,2020-07-12 22:46:21.066589,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70
9,DC:A6:32:55:FC:D8,2020-07-12 22:46:23.071685,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72
10,DC:A6:32:55:FC:D8,2020-07-12 22:46:24.143786,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70
11,DC:A6:32:55:FC:D8,2020-07-12 22:46:25.450953,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70
12,DC:A6:32:55:FC:D8,2020-07-12 22:46:26.178536,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70
13,DC:A6:32:55:FC:D8,2020-07-12 22:46:27.203080,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73
14,DC:A6:32:55:FC:D8,2020-07-12 22:46:28.105288,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72
15,DC:A6:32:55:FC:D8,2020-07-12 22:46:29.148872,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72
16,DC:A6:32:55:FC:D8,2020-07-12 22:46:30.104901,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73
17,DC:A6:32:55:FC:D8,2020-07-12 22:46:32.014447,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73
18,DC:A6:32:55:FC:D8,2020-07-12 22:46:33.029315,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73
