SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:55:FC:D8,2020-07-04 15:58:55.001031,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-87
1,DC:A6:32:55:FC:D8,2020-07-04 15:58:56.167303,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-71
2,DC:A6:32:55:FC:D8,2020-07-04 15:58:57.170491,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-72
3,DC:A6:32:55:FC:D8,2020-07-04 15:58:59.175631,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-71
4,DC:A6:32:55:FC:D8,2020-07-04 15:59:00.213229,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-75
5,DC:A6:32:55:FC:D8,2020-07-04 15:59:01.306916,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-72
6,DC:A6:32:55:FC:D8,2020-07-04 15:59:02.112122,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-72
7,DC:A6:32:55:FC:D8,2020-07-04 15:59:03.245780,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-71
8,DC:A6:32:55:FC:D8,2020-07-04 15:59:04.062076,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-72
9,DC:A6:32:55:FC:D8,2020-07-04 15:59:05.497257,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-74
10,DC:A6:32:55:FC:D8,2020-07-04 15:59:06.275925,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-74
11,DC:A6:32:55:FC:D8,2020-07-04 15:59:07.297175,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-72
12,DC:A6:32:55:FC:D8,2020-07-04 15:59:08.204734,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-73
