SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:55:FC:D8,2020-07-12 18:19:18.644162,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-73
1,DC:A6:32:55:FC:D8,2020-07-12 18:19:19.074657,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-73
2,DC:A6:32:55:FC:D8,2020-07-12 18:19:20.330094,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-74
3,DC:A6:32:55:FC:D8,2020-07-12 18:19:21.382472,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-72
4,DC:A6:32:55:FC:D8,2020-07-12 18:19:22.009957,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-73
5,DC:A6:32:55:FC:D8,2020-07-12 18:19:23.237526,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-72
6,DC:A6:32:55:FC:D8,2020-07-12 18:19:24.598178,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-72
7,DC:A6:32:55:FC:D8,2020-07-12 18:19:25.038655,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-71
8,DC:A6:32:55:FC:D8,2020-07-12 18:19:26.083753,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-72
9,DC:A6:32:55:FC:D8,2020-07-12 18:19:28.088801,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-75
10,DC:A6:32:55:FC:D8,2020-07-12 18:19:30.093898,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-73
11,DC:A6:32:55:FC:D8,2020-07-12 18:19:31.280707,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-72
12,DC:A6:32:55:FC:D8,2020-07-12 18:19:32.045122,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-72
13,DC:A6:32:55:FC:D8,2020-07-12 18:19:34.050198,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-72
14,DC:A6:32:55:FC:D8,2020-07-12 18:19:36.055144,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-72
15,DC:A6:32:55:FC:D8,2020-07-12 18:19:37.073888,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-73
16,DC:A6:32:55:FC:D8,2020-07-12 18:19:39.079007,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-73
17,DC:A6:32:55:FC:D8,2020-07-12 18:19:41.083949,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-72
18,DC:A6:32:55:FC:D8,2020-07-12 18:19:42.097655,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-72
19,DC:A6:32:55:FC:D8,2020-07-12 18:19:43.556446,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-73
20,DC:A6:32:55:FC:D8,2020-07-12 18:19:44.147754,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-76
21,DC:A6:32:55:FC:D8,2020-07-12 18:19:46.152756,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-72
22,DC:A6:32:55:FC:D8,2020-07-12 18:19:47.270846,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-72
23,DC:A6:32:55:FC:D8,2020-07-12 18:19:48.035282,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-72
24,DC:A6:32:55:FC:D8,2020-07-12 18:19:50.040321,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-72
25,DC:A6:32:55:FC:D8,2020-07-12 18:19:51.136616,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-72
26,DC:A6:32:55:FC:D8,2020-07-12 18:19:52.181569,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-70
27,DC:A6:32:55:FC:D8,2020-07-12 18:19:54.186654,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-74
28,DC:A6:32:55:FC:D8,2020-07-12 18:19:56.191638,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-71
29,DC:A6:32:55:FC:D8,2020-07-12 18:19:57.187855,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-74
30,DC:A6:32:55:FC:D8,2020-07-12 18:19:58.100379,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-74
31,DC:A6:32:55:FC:D8,2020-07-12 18:20:00.105447,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-74
32,DC:A6:32:55:FC:D8,2020-07-12 18:20:01.080450,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-74
33,DC:A6:32:55:FC:D8,2020-07-12 18:20:02.725442,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-70
34,DC:A6:32:55:FC:D8,2020-07-12 18:20:03.439120,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-71
35,DC:A6:32:55:FC:D8,2020-07-12 18:20:04.009231,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-70
36,DC:A6:32:55:FC:D8,2020-07-12 18:20:05.479149,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-71
37,DC:A6:32:55:FC:D8,2020-07-12 18:20:06.016561,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-73
38,DC:A6:32:55:FC:D8,2020-07-12 18:20:08.020476,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-73
39,DC:A6:32:55:FC:D8,2020-07-12 18:20:09.493029,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-71
40,DC:A6:32:55:FC:D8,2020-07-12 18:20:10.354225,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-70
41,DC:A6:32:55:FC:D8,2020-07-12 18:20:11.311100,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-70
42,DC:A6:32:55:FC:D8,2020-07-12 18:20:12.125597,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-73
43,DC:A6:32:55:FC:D8,2020-07-12 18:20:13.075561,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-72
44,DC:A6:32:55:FC:D8,2020-07-12 18:20:14.170601,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-70
45,DC:A6:32:55:FC:D8,2020-07-12 18:20:15.013074,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-72
