SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:55:FC:D8,2020-07-12 22:19:53.852636,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-85
1,DC:A6:32:55:FC:D8,2020-07-12 22:19:54.015151,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-85
2,DC:A6:32:55:FC:D8,2020-07-12 22:19:55.204362,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-88
3,DC:A6:32:55:FC:D8,2020-07-12 22:19:56.018146,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79
4,DC:A6:32:55:FC:D8,2020-07-12 22:19:58.023155,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-100
5,DC:A6:32:55:FC:D8,2020-07-12 22:20:00.028218,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-77
6,DC:A6:32:55:FC:D8,2020-07-12 22:20:02.033337,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-87
7,DC:A6:32:55:FC:D8,2020-07-12 22:20:04.038315,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-99
8,DC:A6:32:55:FC:D8,2020-07-12 22:20:06.043431,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-86
9,DC:A6:32:55:FC:D8,2020-07-12 22:20:08.048377,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-81
10,DC:A6:32:55:FC:D8,2020-07-12 22:20:10.053477,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-81
11,DC:A6:32:55:FC:D8,2020-07-12 22:20:12.058602,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-87
12,DC:A6:32:55:FC:D8,2020-07-12 22:20:14.063622,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-86
13,DC:A6:32:55:FC:D8,2020-07-12 22:20:16.068664,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-80
14,DC:A6:32:55:FC:D8,2020-07-12 22:20:17.040530,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-85
15,DC:A6:32:55:FC:D8,2020-07-12 22:20:19.044935,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79
16,DC:A6:32:55:FC:D8,2020-07-12 22:20:21.049463,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-98
17,DC:A6:32:55:FC:D8,2020-07-12 22:20:23.053836,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-81
18,DC:A6:32:55:FC:D8,2020-07-12 22:20:25.058893,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-89
19,DC:A6:32:55:FC:D8,2020-07-12 22:20:27.064035,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-80
20,DC:A6:32:55:FC:D8,2020-07-12 22:20:29.069003,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-86
21,DC:A6:32:55:FC:D8,2020-07-12 22:20:31.074154,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-92
22,DC:A6:32:55:FC:D8,2020-07-12 22:20:33.079215,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-92
23,DC:A6:32:55:FC:D8,2020-07-12 22:20:35.084226,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-93
24,DC:A6:32:55:FC:D8,2020-07-12 22:20:37.089313,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-90
25,DC:A6:32:55:FC:D8,2020-07-12 22:20:39.094403,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-82
26,DC:A6:32:55:FC:D8,2020-07-12 22:20:41.099485,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-89
27,DC:A6:32:55:FC:D8,2020-07-12 22:20:43.104445,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-88
28,DC:A6:32:55:FC:D8,2020-07-12 22:20:44.365798,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-82
29,DC:A6:32:55:FC:D8,2020-07-12 22:20:45.385799,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-81
30,DC:A6:32:55:FC:D8,2020-07-12 22:20:47.390842,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-82
31,DC:A6:32:55:FC:D8,2020-07-12 22:20:49.396175,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-80
32,DC:A6:32:55:FC:D8,2020-07-12 22:20:51.402255,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-88
33,DC:A6:32:55:FC:D8,2020-07-12 22:20:53.407234,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-81
