SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:55:FC:D8,2020-07-12 21:23:30.441193,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-78
1,DC:A6:32:55:FC:D8,2020-07-12 21:23:31.019694,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-77
2,DC:A6:32:55:FC:D8,2020-07-12 21:23:32.452221,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76
3,DC:A6:32:55:FC:D8,2020-07-12 21:23:33.217107,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-78
4,DC:A6:32:55:FC:D8,2020-07-12 21:23:35.222087,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75
5,DC:A6:32:55:FC:D8,2020-07-12 21:23:36.273820,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75
6,DC:A6:32:55:FC:D8,2020-07-12 21:23:38.279387,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75
7,DC:A6:32:55:FC:D8,2020-07-12 21:23:39.011149,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76
8,DC:A6:32:55:FC:D8,2020-07-12 21:23:40.009267,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74
9,DC:A6:32:55:FC:D8,2020-07-12 21:23:42.014150,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-77
10,DC:A6:32:55:FC:D8,2020-07-12 21:23:44.017779,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-77
11,DC:A6:32:55:FC:D8,2020-07-12 21:23:45.031528,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79
12,DC:A6:32:55:FC:D8,2020-07-12 21:23:47.036403,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-81
13,DC:A6:32:55:FC:D8,2020-07-12 21:23:49.041252,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76
14,DC:A6:32:55:FC:D8,2020-07-12 21:23:51.046248,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76
15,DC:A6:32:55:FC:D8,2020-07-12 21:23:52.274833,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74
16,DC:A6:32:55:FC:D8,2020-07-12 21:23:54.279168,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74
17,DC:A6:32:55:FC:D8,2020-07-12 21:23:55.049630,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76
18,DC:A6:32:55:FC:D8,2020-07-12 21:23:57.054531,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-77
19,DC:A6:32:55:FC:D8,2020-07-12 21:23:58.039478,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74
20,DC:A6:32:55:FC:D8,2020-07-12 21:24:00.044443,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75
21,DC:A6:32:55:FC:D8,2020-07-12 21:24:01.016494,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74
22,DC:A6:32:55:FC:D8,2020-07-12 21:24:03.021774,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-80
23,DC:A6:32:55:FC:D8,2020-07-12 21:24:04.286689,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-77
24,DC:A6:32:55:FC:D8,2020-07-12 21:24:05.027857,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-77
25,DC:A6:32:55:FC:D8,2020-07-12 21:24:07.032831,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73
26,DC:A6:32:55:FC:D8,2020-07-12 21:24:09.037620,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79
27,DC:A6:32:55:FC:D8,2020-07-12 21:24:11.042571,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75
28,DC:A6:32:55:FC:D8,2020-07-12 21:24:12.961128,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79
29,DC:A6:32:55:FC:D8,2020-07-12 21:24:13.027243,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75
30,DC:A6:32:55:FC:D8,2020-07-12 21:24:15.009600,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74
31,DC:A6:32:55:FC:D8,2020-07-12 21:24:17.014663,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-78
32,DC:A6:32:55:FC:D8,2020-07-12 21:24:18.061428,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75
33,DC:A6:32:55:FC:D8,2020-07-12 21:24:20.067019,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-71
34,DC:A6:32:55:FC:D8,2020-07-12 21:24:22.071922,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72
35,DC:A6:32:55:FC:D8,2020-07-12 21:24:23.105541,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76
36,DC:A6:32:55:FC:D8,2020-07-12 21:24:25.110515,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-77
37,DC:A6:32:55:FC:D8,2020-07-12 21:24:26.022930,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-81
38,DC:A6:32:55:FC:D8,2020-07-12 21:24:27.110356,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73
39,DC:A6:32:55:FC:D8,2020-07-12 21:24:29.115263,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-77
