SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:55:FC:D8,2020-07-12 17:39:59.513677,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-64
1,DC:A6:32:55:FC:D8,2020-07-12 17:40:00.633706,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-78
2,DC:A6:32:55:FC:D8,2020-07-12 17:40:01.020520,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-65
3,DC:A6:32:55:FC:D8,2020-07-12 17:40:02.263799,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-67
4,DC:A6:32:55:FC:D8,2020-07-12 17:40:03.026337,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-67
5,DC:A6:32:55:FC:D8,2020-07-12 17:40:05.031366,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-65
6,DC:A6:32:55:FC:D8,2020-07-12 17:40:07.036332,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-64
7,DC:A6:32:55:FC:D8,2020-07-12 17:40:08.347651,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-67
8,DC:A6:32:55:FC:D8,2020-07-12 17:40:09.267562,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-65
9,DC:A6:32:55:FC:D8,2020-07-12 17:40:10.180114,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-67
10,DC:A6:32:55:FC:D8,2020-07-12 17:40:11.275157,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-81
11,DC:A6:32:55:FC:D8,2020-07-12 17:40:12.378921,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-82
12,DC:A6:32:55:FC:D8,2020-07-12 17:40:13.402098,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-67
13,DC:A6:32:55:FC:D8,2020-07-12 17:40:14.450750,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-81
14,DC:A6:32:55:FC:D8,2020-07-12 17:40:15.128309,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-81
15,DC:A6:32:55:FC:D8,2020-07-12 17:40:17.132784,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-82
16,DC:A6:32:55:FC:D8,2020-07-12 17:40:18.285349,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-64
