SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:55:FC:D8,2020-07-13 19:57:24.085365,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-74
1,DC:A6:32:55:FC:D8,2020-07-13 19:57:26.019434,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-85
2,DC:A6:32:55:FC:D8,2020-07-13 19:57:28.024281,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-79
3,DC:A6:32:55:FC:D8,2020-07-13 19:57:29.160441,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-86
4,DC:A6:32:55:FC:D8,2020-07-13 19:57:30.353088,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-79
5,DC:A6:32:55:FC:D8,2020-07-13 19:57:31.074237,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-81
6,DC:A6:32:55:FC:D8,2020-07-13 19:57:32.354334,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-88
7,DC:A6:32:55:FC:D8,2020-07-13 19:57:33.164236,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-87
8,DC:A6:32:55:FC:D8,2020-07-13 19:57:35.169409,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-78
9,DC:A6:32:55:FC:D8,2020-07-13 19:57:36.679342,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-74
10,DC:A6:32:55:FC:D8,2020-07-13 19:57:37.011696,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-84
11,DC:A6:32:55:FC:D8,2020-07-13 19:57:38.406821,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-85
12,DC:A6:32:55:FC:D8,2020-07-13 19:57:39.123076,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-74
13,DC:A6:32:55:FC:D8,2020-07-13 19:57:40.611898,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-85
14,DC:A6:32:55:FC:D8,2020-07-13 19:57:41.091119,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-85
15,DC:A6:32:55:FC:D8,2020-07-13 19:57:43.095534,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-77
16,DC:A6:32:55:FC:D8,2020-07-13 19:57:45.100593,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-79
17,DC:A6:32:55:FC:D8,2020-07-13 19:57:47.105085,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-82
18,DC:A6:32:55:FC:D8,2020-07-13 19:57:48.168035,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-93
19,DC:A6:32:55:FC:D8,2020-07-13 19:57:49.141762,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-79
20,DC:A6:32:55:FC:D8,2020-07-13 19:57:51.146277,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-81
21,DC:A6:32:55:FC:D8,2020-07-13 19:57:53.151861,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-89
22,DC:A6:32:55:FC:D8,2020-07-13 19:57:55.156875,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-87
23,DC:A6:32:55:FC:D8,2020-07-13 19:57:56.237569,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-88
24,DC:A6:32:55:FC:D8,2020-07-13 19:57:58.241911,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-85
25,DC:A6:32:55:FC:D8,2020-07-13 19:57:59.871953,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-80
26,DC:A6:32:55:FC:D8,2020-07-13 19:58:00.001825,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-77
27,DC:A6:32:55:FC:D8,2020-07-13 19:58:01.241922,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-76
28,DC:A6:32:55:FC:D8,2020-07-13 19:58:02.011904,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-86
29,DC:A6:32:55:FC:D8,2020-07-13 19:58:04.016880,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-75
30,DC:A6:32:55:FC:D8,2020-07-13 19:58:05.013147,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-91
31,DC:A6:32:55:FC:D8,2020-07-13 19:58:07.018295,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-79
32,DC:A6:32:55:FC:D8,2020-07-13 19:58:09.023164,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-81
33,DC:A6:32:55:FC:D8,2020-07-13 19:58:11.028323,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-81
34,DC:A6:32:55:FC:D8,2020-07-13 19:58:12.010748,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-79
35,DC:A6:32:55:FC:D8,2020-07-13 19:58:13.345067,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-79
36,DC:A6:32:55:FC:D8,2020-07-13 19:58:15.350841,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-78
37,DC:A6:32:55:FC:D8,2020-07-13 19:58:17.355117,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-79
