SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:55:FC:D8,2020-07-13 19:55:46.409455,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-71
1,DC:A6:32:55:FC:D8,2020-07-13 19:55:47.268848,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-79
2,DC:A6:32:55:FC:D8,2020-07-13 19:55:48.092559,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-75
3,DC:A6:32:55:FC:D8,2020-07-13 19:55:49.052535,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-74
4,DC:A6:32:55:FC:D8,2020-07-13 19:55:50.170189,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-75
5,DC:A6:32:55:FC:D8,2020-07-13 19:55:52.174516,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-74
6,DC:A6:32:55:FC:D8,2020-07-13 19:55:53.313825,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-71
7,DC:A6:32:55:FC:D8,2020-07-13 19:55:54.412579,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-71
8,DC:A6:32:55:FC:D8,2020-07-13 19:55:55.238967,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-73
9,DC:A6:32:55:FC:D8,2020-07-13 19:55:57.243879,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-73
10,DC:A6:32:55:FC:D8,2020-07-13 19:55:58.257627,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-70
11,DC:A6:32:55:FC:D8,2020-07-13 19:55:59.085660,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-74
12,DC:A6:32:55:FC:D8,2020-07-13 19:56:01.090155,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-73
13,DC:A6:32:55:FC:D8,2020-07-13 19:56:03.095175,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-75
14,DC:A6:32:55:FC:D8,2020-07-13 19:56:04.617663,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-72
15,DC:A6:32:55:FC:D8,2020-07-13 19:56:05.082580,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-68
16,DC:A6:32:55:FC:D8,2020-07-13 19:56:07.087682,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-75
17,DC:A6:32:55:FC:D8,2020-07-13 19:56:09.092574,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-85
18,DC:A6:32:55:FC:D8,2020-07-13 19:56:11.097743,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-71
19,DC:A6:32:55:FC:D8,2020-07-13 19:56:12.167597,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-72
20,DC:A6:32:55:FC:D8,2020-07-13 19:56:14.172606,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-72
21,DC:A6:32:55:FC:D8,2020-07-13 19:56:15.068964,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-68
