SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:55:FC:D8,2020-07-12 21:27:35.321683,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70
1,DC:A6:32:55:FC:D8,2020-07-12 21:27:36.130692,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-68
2,DC:A6:32:55:FC:D8,2020-07-12 21:27:37.114594,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-69
3,DC:A6:32:55:FC:D8,2020-07-12 21:27:38.578253,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-78
4,DC:A6:32:55:FC:D8,2020-07-12 21:27:39.021937,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-81
5,DC:A6:32:55:FC:D8,2020-07-12 21:27:41.027014,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-81
6,DC:A6:32:55:FC:D8,2020-07-12 21:27:43.031974,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-71
7,DC:A6:32:55:FC:D8,2020-07-12 21:27:45.036981,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70
8,DC:A6:32:55:FC:D8,2020-07-12 21:27:47.041885,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79
9,DC:A6:32:55:FC:D8,2020-07-12 21:27:49.046817,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-69
10,DC:A6:32:55:FC:D8,2020-07-12 21:27:50.511867,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79
11,DC:A6:32:55:FC:D8,2020-07-12 21:27:51.159300,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-80
12,DC:A6:32:55:FC:D8,2020-07-12 21:27:52.149215,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-78
13,DC:A6:32:55:FC:D8,2020-07-12 21:27:53.019859,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-78
14,DC:A6:32:55:FC:D8,2020-07-12 21:27:55.025540,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-78
15,DC:A6:32:55:FC:D8,2020-07-12 21:27:56.519194,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79
16,DC:A6:32:55:FC:D8,2020-07-12 21:27:57.279188,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79
17,DC:A6:32:55:FC:D8,2020-07-12 21:27:59.284138,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-80
18,DC:A6:32:55:FC:D8,2020-07-12 21:28:01.289196,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70
19,DC:A6:32:55:FC:D8,2020-07-12 21:28:02.274093,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-80
20,DC:A6:32:55:FC:D8,2020-07-12 21:28:04.279096,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70
21,DC:A6:32:55:FC:D8,2020-07-12 21:28:05.482821,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-69
22,DC:A6:32:55:FC:D8,2020-07-12 21:28:07.487757,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-80
23,DC:A6:32:55:FC:D8,2020-07-12 21:28:08.754001,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-80
24,DC:A6:32:55:FC:D8,2020-07-12 21:28:09.409498,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79
25,DC:A6:32:55:FC:D8,2020-07-12 21:28:10.128957,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-80
