SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:55:FC:D8,2020-07-13 20:21:25.482351,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-95
1,DC:A6:32:55:FC:D8,2020-07-13 20:21:26.105323,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-95
2,DC:A6:32:55:FC:D8,2020-07-13 20:21:27.200685,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-95
3,DC:A6:32:55:FC:D8,2020-07-13 20:21:28.120751,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-94
4,DC:A6:32:55:FC:D8,2020-07-13 20:21:29.040946,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-93
5,DC:A6:32:55:FC:D8,2020-07-13 20:21:30.139894,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-95
6,DC:A6:32:55:FC:D8,2020-07-13 20:21:31.715093,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-97
7,DC:A6:32:55:FC:D8,2020-07-13 20:21:32.153758,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-98
8,DC:A6:32:55:FC:D8,2020-07-13 20:21:33.166367,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-98
9,DC:A6:32:55:FC:D8,2020-07-13 20:21:34.055352,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-98
10,DC:A6:32:55:FC:D8,2020-07-13 20:21:35.246785,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-90
11,DC:A6:32:55:FC:D8,2020-07-13 20:21:37.026919,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-89
12,DC:A6:32:55:FC:D8,2020-07-13 20:21:39.032284,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-103
13,DC:A6:32:55:FC:D8,2020-07-13 20:21:41.037514,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-104
14,DC:A6:32:55:FC:D8,2020-07-13 20:21:43.042821,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-92
15,DC:A6:32:55:FC:D8,2020-07-13 20:21:44.101565,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-93
16,DC:A6:32:55:FC:D8,2020-07-13 20:21:46.106878,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-94
17,DC:A6:32:55:FC:D8,2020-07-13 20:21:47.085611,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-93
18,DC:A6:32:55:FC:D8,2020-07-13 20:21:48.445596,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-96
19,DC:A6:32:55:FC:D8,2020-07-13 20:21:49.120382,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-94
20,DC:A6:32:55:FC:D8,2020-07-13 20:21:51.124989,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-96
21,DC:A6:32:55:FC:D8,2020-07-13 20:21:52.245570,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-95
22,DC:A6:32:55:FC:D8,2020-07-13 20:21:54.249758,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-96
23,DC:A6:32:55:FC:D8,2020-07-13 20:21:55.045384,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-96
24,DC:A6:32:55:FC:D8,2020-07-13 20:21:56.595523,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-95
