SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:55:FC:D8,2020-07-12 21:01:53.776043,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-71
1,DC:A6:32:55:FC:D8,2020-07-12 21:01:54.034259,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74
2,DC:A6:32:55:FC:D8,2020-07-12 21:01:55.355997,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72
3,DC:A6:32:55:FC:D8,2020-07-12 21:01:56.490921,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76
4,DC:A6:32:55:FC:D8,2020-07-12 21:01:57.262194,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72
5,DC:A6:32:55:FC:D8,2020-07-12 21:01:59.267347,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72
6,DC:A6:32:55:FC:D8,2020-07-12 21:02:01.272401,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72
7,DC:A6:32:55:FC:D8,2020-07-12 21:02:02.263570,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74
8,DC:A6:32:55:FC:D8,2020-07-12 21:02:04.173693,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72
9,DC:A6:32:55:FC:D8,2020-07-12 21:02:05.273671,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72
10,DC:A6:32:55:FC:D8,2020-07-12 21:02:07.278703,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73
11,DC:A6:32:55:FC:D8,2020-07-12 21:02:09.283821,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75
12,DC:A6:32:55:FC:D8,2020-07-12 21:02:11.288872,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74
13,DC:A6:32:55:FC:D8,2020-07-12 21:02:13.293940,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74
14,DC:A6:32:55:FC:D8,2020-07-12 21:02:15.298938,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74
15,DC:A6:32:55:FC:D8,2020-07-12 21:02:16.101413,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-71
16,DC:A6:32:55:FC:D8,2020-07-12 21:02:18.106550,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75
17,DC:A6:32:55:FC:D8,2020-07-12 21:02:20.111535,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73
18,DC:A6:32:55:FC:D8,2020-07-12 21:02:22.116591,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-71
19,DC:A6:32:55:FC:D8,2020-07-12 21:02:23.104166,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74
20,DC:A6:32:55:FC:D8,2020-07-12 21:02:25.109181,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74
21,DC:A6:32:55:FC:D8,2020-07-12 21:02:26.042987,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73
22,DC:A6:32:55:FC:D8,2020-07-12 21:02:28.048066,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74
23,DC:A6:32:55:FC:D8,2020-07-12 21:02:29.479218,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75
24,DC:A6:32:55:FC:D8,2020-07-12 21:02:30.134183,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73
25,DC:A6:32:55:FC:D8,2020-07-12 21:02:31.958807,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74
26,DC:A6:32:55:FC:D8,2020-07-12 21:02:32.002956,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75
27,DC:A6:32:55:FC:D8,2020-07-12 21:02:34.008161,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73
28,DC:A6:32:55:FC:D8,2020-07-12 21:02:36.013122,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75
29,DC:A6:32:55:FC:D8,2020-07-12 21:02:38.018221,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72
30,DC:A6:32:55:FC:D8,2020-07-12 21:02:39.361981,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74
31,DC:A6:32:55:FC:D8,2020-07-12 21:02:41.366973,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74
32,DC:A6:32:55:FC:D8,2020-07-12 21:02:43.041829,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-71
33,DC:A6:32:55:FC:D8,2020-07-12 21:02:45.047103,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75
34,DC:A6:32:55:FC:D8,2020-07-12 21:02:47.052078,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75
35,DC:A6:32:55:FC:D8,2020-07-12 21:02:49.057146,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74
36,DC:A6:32:55:FC:D8,2020-07-12 21:02:50.012077,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73
37,DC:A6:32:55:FC:D8,2020-07-12 21:02:51.768402,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75
38,DC:A6:32:55:FC:D8,2020-07-12 21:02:52.023836,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75
