SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:55:FC:D8,2020-07-04 15:44:25.791936,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-77
1,DC:A6:32:55:FC:D8,2020-07-04 15:44:26.011999,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-79
2,DC:A6:32:55:FC:D8,2020-07-04 15:44:27.757216,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-67
3,DC:A6:32:55:FC:D8,2020-07-04 15:44:28.059708,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-62
4,DC:A6:32:55:FC:D8,2020-07-04 15:44:29.254177,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-62
5,DC:A6:32:55:FC:D8,2020-07-04 15:44:30.430499,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-66
6,DC:A6:32:55:FC:D8,2020-07-04 15:44:31.160480,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-77
7,DC:A6:32:55:FC:D8,2020-07-04 15:44:33.010554,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-66
8,DC:A6:32:55:FC:D8,2020-07-04 15:44:34.021730,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-66
9,DC:A6:32:55:FC:D8,2020-07-04 15:44:35.019349,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-63
10,DC:A6:32:55:FC:D8,2020-07-04 15:44:37.024351,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-67
11,DC:A6:32:55:FC:D8,2020-07-04 15:44:38.536845,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-63
12,DC:A6:32:55:FC:D8,2020-07-04 15:44:39.373128,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-73
13,DC:A6:32:55:FC:D8,2020-07-04 15:44:40.240682,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-66
14,DC:A6:32:55:FC:D8,2020-07-04 15:44:41.279402,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-67
15,DC:A6:32:55:FC:D8,2020-07-04 15:44:42.426864,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-74
16,DC:A6:32:55:FC:D8,2020-07-04 15:44:43.464983,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-74
17,DC:A6:32:55:FC:D8,2020-07-04 15:44:44.258164,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-73
18,DC:A6:32:55:FC:D8,2020-07-04 15:44:46.263337,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-67
19,DC:A6:32:55:FC:D8,2020-07-04 15:44:47.268812,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-73
20,DC:A6:32:55:FC:D8,2020-07-04 15:44:48.520091,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-66
21,DC:A6:32:55:FC:D8,2020-07-04 15:44:49.166383,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-63
22,DC:A6:32:55:FC:D8,2020-07-04 15:44:51.172203,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-67
23,DC:A6:32:55:FC:D8,2020-07-04 15:44:53.176569,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-76
24,DC:A6:32:55:FC:D8,2020-07-04 15:44:54.013331,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-63
25,DC:A6:32:55:FC:D8,2020-07-04 15:44:55.272328,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-76
26,DC:A6:32:55:FC:D8,2020-07-04 15:44:57.141521,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-75
27,DC:A6:32:55:FC:D8,2020-07-04 15:44:59.145474,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-75
28,DC:A6:32:55:FC:D8,2020-07-04 15:45:00.009879,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-66
29,DC:A6:32:55:FC:D8,2020-07-04 15:45:02.014953,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-75
30,DC:A6:32:55:FC:D8,2020-07-04 15:45:04.019857,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-76
31,DC:A6:32:55:FC:D8,2020-07-04 15:45:05.028701,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-75
32,DC:A6:32:55:FC:D8,2020-07-04 15:45:06.285518,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-64
33,DC:A6:32:55:FC:D8,2020-07-04 15:45:07.339895,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-63
34,DC:A6:32:55:FC:D8,2020-07-04 15:45:08.491777,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-63
35,DC:A6:32:55:FC:D8,2020-07-04 15:45:09.012943,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-63
36,DC:A6:32:55:FC:D8,2020-07-04 15:45:11.017563,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-76
37,DC:A6:32:55:FC:D8,2020-07-04 15:45:12.440052,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-75
38,DC:A6:32:55:FC:D8,2020-07-04 15:45:14.116272,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-75
39,DC:A6:32:55:FC:D8,2020-07-04 15:45:15.017555,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-66
40,DC:A6:32:55:FC:D8,2020-07-04 15:45:17.022517,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-75
41,DC:A6:32:55:FC:D8,2020-07-04 15:45:18.490102,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-76
42,DC:A6:32:55:FC:D8,2020-07-04 15:45:19.050012,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-77
43,DC:A6:32:55:FC:D8,2020-07-04 15:45:20.113959,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-65
44,DC:A6:32:55:FC:D8,2020-07-04 15:45:22.118921,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-63
45,DC:A6:32:55:FC:D8,2020-07-04 15:45:23.575467,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-80
