SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:55:FC:D8,2020-07-12 17:22:24.680756,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-48
1,DC:A6:32:55:FC:D8,2020-07-12 17:22:25.455648,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-44
2,DC:A6:32:55:FC:D8,2020-07-12 17:22:26.383341,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-48
3,DC:A6:32:55:FC:D8,2020-07-12 17:22:27.660863,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-48
4,DC:A6:32:55:FC:D8,2020-07-12 17:22:28.482149,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-51
5,DC:A6:32:55:FC:D8,2020-07-12 17:22:30.487386,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-48
6,DC:A6:32:55:FC:D8,2020-07-12 17:22:31.116012,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-43
7,DC:A6:32:55:FC:D8,2020-07-12 17:22:33.121212,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-48
8,DC:A6:32:55:FC:D8,2020-07-12 17:22:35.126416,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-52
9,DC:A6:32:55:FC:D8,2020-07-12 17:22:37.131534,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-52
10,DC:A6:32:55:FC:D8,2020-07-12 17:22:38.139062,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-48
11,DC:A6:32:55:FC:D8,2020-07-12 17:22:40.144211,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-52
12,DC:A6:32:55:FC:D8,2020-07-12 17:22:41.044799,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-45
13,DC:A6:32:55:FC:D8,2020-07-12 17:22:43.048716,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-52
14,DC:A6:32:55:FC:D8,2020-07-12 17:22:44.248139,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-52
15,DC:A6:32:55:FC:D8,2020-07-12 17:22:46.253326,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-47
16,DC:A6:32:55:FC:D8,2020-07-12 17:22:47.107048,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-52
17,DC:A6:32:55:FC:D8,2020-07-12 17:22:48.108271,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-44
18,DC:A6:32:55:FC:D8,2020-07-12 17:22:50.113561,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-48
19,DC:A6:32:55:FC:D8,2020-07-12 17:22:52.040986,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-46
20,DC:A6:32:55:FC:D8,2020-07-12 17:22:54.046291,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-48
21,DC:A6:32:55:FC:D8,2020-07-12 17:22:56.051415,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-47
22,DC:A6:32:55:FC:D8,2020-07-12 17:22:58.056461,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-50
23,DC:A6:32:55:FC:D8,2020-07-12 17:23:00.061685,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-50
24,DC:A6:32:55:FC:D8,2020-07-12 17:23:02.066787,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-51
25,DC:A6:32:55:FC:D8,2020-07-12 17:23:03.061761,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-50
26,DC:A6:32:55:FC:D8,2020-07-12 17:23:05.070477,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-51
27,DC:A6:32:55:FC:D8,2020-07-12 17:23:07.075791,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-45
28,DC:A6:32:55:FC:D8,2020-07-12 17:23:09.080742,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-44
29,DC:A6:32:55:FC:D8,2020-07-12 17:23:10.060891,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-47
30,DC:A6:32:55:FC:D8,2020-07-12 17:23:12.065970,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-52
31,DC:A6:32:55:FC:D8,2020-07-12 17:23:14.071056,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-52
32,DC:A6:32:55:FC:D8,2020-07-12 17:23:15.328693,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-44
33,DC:A6:32:55:FC:D8,2020-07-12 17:23:16.071153,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-48
34,DC:A6:32:55:FC:D8,2020-07-12 17:23:18.076347,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-51
35,DC:A6:32:55:FC:D8,2020-07-12 17:23:20.081440,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-51
36,DC:A6:32:55:FC:D8,2020-07-12 17:23:22.085814,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-51
37,DC:A6:32:55:FC:D8,2020-07-12 17:23:24.090346,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-44
