SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:55:FC:D8,2020-07-04 15:34:53.575997,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-40
1,DC:A6:32:55:FC:D8,2020-07-04 15:34:54.139117,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-41
2,DC:A6:32:55:FC:D8,2020-07-04 15:34:55.508224,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-42
3,DC:A6:32:55:FC:D8,2020-07-04 15:34:56.049358,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-43
4,DC:A6:32:55:FC:D8,2020-07-04 15:34:57.962002,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-41
5,DC:A6:32:55:FC:D8,2020-07-04 15:34:58.021856,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-35
6,DC:A6:32:55:FC:D8,2020-07-04 15:34:59.047093,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-40
7,DC:A6:32:55:FC:D8,2020-07-04 15:35:00.152067,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-41
8,DC:A6:32:55:FC:D8,2020-07-04 15:35:01.171954,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-41
9,DC:A6:32:55:FC:D8,2020-07-04 15:35:02.370726,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-40
10,DC:A6:32:55:FC:D8,2020-07-04 15:35:03.039433,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-44
11,DC:A6:32:55:FC:D8,2020-07-04 15:35:04.279566,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-44
12,DC:A6:32:55:FC:D8,2020-07-04 15:35:05.530867,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-40
13,DC:A6:32:55:FC:D8,2020-07-04 15:35:07.117035,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-35
14,DC:A6:32:55:FC:D8,2020-07-04 15:35:08.219508,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-35
15,DC:A6:32:55:FC:D8,2020-07-04 15:35:10.022578,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-35
16,DC:A6:32:55:FC:D8,2020-07-04 15:35:12.028368,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-41
17,DC:A6:32:55:FC:D8,2020-07-04 15:35:13.132173,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-40
18,DC:A6:32:55:FC:D8,2020-07-04 15:35:14.182128,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-41
19,DC:A6:32:55:FC:D8,2020-07-04 15:35:15.590925,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-35
20,DC:A6:32:55:FC:D8,2020-07-04 15:35:16.350813,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-41
21,DC:A6:32:55:FC:D8,2020-07-04 15:35:17.232084,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-35
22,DC:A6:32:55:FC:D8,2020-07-04 15:35:18.052186,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-41
23,DC:A6:32:55:FC:D8,2020-07-04 15:35:19.487263,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-44
24,DC:A6:32:55:FC:D8,2020-07-04 15:35:20.144769,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-44
