SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:55:FC:D8,2020-07-13 20:09:11.913154,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-74
1,DC:A6:32:55:FC:D8,2020-07-13 20:09:12.053909,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-78
2,DC:A6:32:55:FC:D8,2020-07-13 20:09:13.096272,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-73
3,DC:A6:32:55:FC:D8,2020-07-13 20:09:14.427326,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-73
4,DC:A6:32:55:FC:D8,2020-07-13 20:09:16.432436,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-73
5,DC:A6:32:55:FC:D8,2020-07-13 20:09:17.182209,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-74
6,DC:A6:32:55:FC:D8,2020-07-13 20:09:18.078462,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-72
7,DC:A6:32:55:FC:D8,2020-07-13 20:09:19.395102,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-72
8,DC:A6:32:55:FC:D8,2020-07-13 20:09:20.193741,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-83
9,DC:A6:32:55:FC:D8,2020-07-13 20:09:21.365665,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-72
10,DC:A6:32:55:FC:D8,2020-07-13 20:09:23.370754,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-72
11,DC:A6:32:55:FC:D8,2020-07-13 20:09:24.047419,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-84
12,DC:A6:32:55:FC:D8,2020-07-13 20:09:26.052429,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-85
13,DC:A6:32:55:FC:D8,2020-07-13 20:09:28.057355,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-72
14,DC:A6:32:55:FC:D8,2020-07-13 20:09:29.027981,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-84
15,DC:A6:32:55:FC:D8,2020-07-13 20:09:31.032825,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-71
16,DC:A6:32:55:FC:D8,2020-07-13 20:09:33.037762,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-71
17,DC:A6:32:55:FC:D8,2020-07-13 20:09:35.042749,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-83
18,DC:A6:32:55:FC:D8,2020-07-13 20:09:37.047562,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-84
19,DC:A6:32:55:FC:D8,2020-07-13 20:09:38.686030,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-73
20,DC:A6:32:55:FC:D8,2020-07-13 20:09:39.126847,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-72
21,DC:A6:32:55:FC:D8,2020-07-13 20:09:41.132335,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-73
22,DC:A6:32:55:FC:D8,2020-07-13 20:09:42.106622,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-73
23,DC:A6:32:55:FC:D8,2020-07-13 20:09:44.111602,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-73
24,DC:A6:32:55:FC:D8,2020-07-13 20:09:45.058175,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-82
25,DC:A6:32:55:FC:D8,2020-07-13 20:09:46.382687,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-72
26,DC:A6:32:55:FC:D8,2020-07-13 20:09:48.387579,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-71
27,DC:A6:32:55:FC:D8,2020-07-13 20:09:49.541949,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-71
28,DC:A6:32:55:FC:D8,2020-07-13 20:09:50.234767,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-71
29,DC:A6:32:55:FC:D8,2020-07-13 20:09:52.152022,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-78
30,DC:A6:32:55:FC:D8,2020-07-13 20:09:54.156998,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-72
31,DC:A6:32:55:FC:D8,2020-07-13 20:09:56.162894,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-70
32,DC:A6:32:55:FC:D8,2020-07-13 20:09:58.167809,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-76
33,DC:A6:32:55:FC:D8,2020-07-13 20:10:00.172635,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-86
34,DC:A6:32:55:FC:D8,2020-07-13 20:10:02.073040,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-88
35,DC:A6:32:55:FC:D8,2020-07-13 20:10:03.439893,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-88
36,DC:A6:32:55:FC:D8,2020-07-13 20:10:04.547416,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-71
37,DC:A6:32:55:FC:D8,2020-07-13 20:10:05.038777,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-70
38,DC:A6:32:55:FC:D8,2020-07-13 20:10:07.043027,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-76
39,DC:A6:32:55:FC:D8,2020-07-13 20:10:09.048511,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-71
40,DC:A6:32:55:FC:D8,2020-07-13 20:10:10.058958,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-71
41,DC:A6:32:55:FC:D8,2020-07-13 20:10:11.108197,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-86
