SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE,SCENARIO
38,DC:A6:32:55:FC:D8,2020-07-12 18:18:05.099278,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-74,5.0,trans_purse_list
39,DC:A6:32:55:FC:D8,2020-07-12 18:18:07.085367,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-75,5.0,trans_purse_list
40,DC:A6:32:55:FC:D8,2020-07-12 18:18:08.873034,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-77,5.0,trans_purse_list
41,DC:A6:32:55:FC:D8,2020-07-12 18:18:09.029251,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-76,5.0,trans_purse_list
42,DC:A6:32:55:FC:D8,2020-07-12 18:18:10.555527,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-76,5.0,trans_purse_list
43,DC:A6:32:55:FC:D8,2020-07-12 18:18:11.067916,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-75,5.0,trans_purse_list
44,DC:A6:32:55:FC:D8,2020-07-12 18:18:12.344283,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-75,5.0,trans_purse_list
45,DC:A6:32:55:FC:D8,2020-07-12 18:18:13.094250,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-75,5.0,trans_purse_list
0,DC:A6:32:55:FC:D8,2020-07-12 20:31:11.366288,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,2.5,trans_purse_list
1,DC:A6:32:55:FC:D8,2020-07-12 20:31:13.370705,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,2.5,trans_purse_list
2,DC:A6:32:55:FC:D8,2020-07-12 20:31:15.381988,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-68,2.5,trans_purse_list
3,DC:A6:32:55:FC:D8,2020-07-12 20:31:16.142533,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-68,2.5,trans_purse_list
4,DC:A6:32:55:FC:D8,2020-07-12 20:31:17.592901,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-67,2.5,trans_purse_list
5,DC:A6:32:55:FC:D8,2020-07-12 20:31:18.134265,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-64,2.5,trans_purse_list
6,DC:A6:32:55:FC:D8,2020-07-12 20:31:19.724707,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,2.5,trans_purse_list
7,DC:A6:32:55:FC:D8,2020-07-12 20:31:20.045531,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-67,2.5,trans_purse_list
8,DC:A6:32:55:FC:D8,2020-07-12 20:31:22.050801,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76,2.5,trans_purse_list
9,DC:A6:32:55:FC:D8,2020-07-12 20:31:24.056725,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-68,2.5,trans_purse_list
10,DC:A6:32:55:FC:D8,2020-07-12 20:31:26.061367,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-65,2.5,trans_purse_list
11,DC:A6:32:55:FC:D8,2020-07-12 20:31:27.733479,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76,2.5,trans_purse_list
12,DC:A6:32:55:FC:D8,2020-07-12 20:31:28.009258,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79,2.5,trans_purse_list
