SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE,SCENARIO
38,DC:A6:32:55:FC:D8,2020-07-12 15:56:36.059277,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73,4.5,rec_thin_list
39,DC:A6:32:55:FC:D8,2020-07-12 15:56:38.064220,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-71,4.5,rec_thin_list
40,DC:A6:32:55:FC:D8,2020-07-12 15:56:39.006674,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73,4.5,rec_thin_list
41,DC:A6:32:55:FC:D8,2020-07-12 15:56:41.011869,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73,4.5,rec_thin_list
42,DC:A6:32:55:FC:D8,2020-07-12 15:56:42.111846,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73,4.5,rec_thin_list
43,DC:A6:32:55:FC:D8,2020-07-12 15:56:43.194873,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-73,4.5,rec_thin_list
44,DC:A6:32:55:FC:D8,2020-07-12 15:56:44.438041,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-72,4.5,rec_thin_list
45,DC:A6:32:55:FC:D8,2020-07-12 15:56:45.063119,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-72,4.5,rec_thin_list
46,DC:A6:32:55:FC:D8,2020-07-12 15:56:46.196236,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-70,4.5,rec_thin_list
0,DC:A6:32:55:FC:D8,2020-07-10 14:45:18.558196,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-56,0.5,rec_thin_list
1,DC:A6:32:55:FC:D8,2020-07-10 14:45:19.008860,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55,0.5,rec_thin_list
2,DC:A6:32:55:FC:D8,2020-07-10 14:45:20.539282,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-64,0.5,rec_thin_list
