SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE,SCENARIO
20,DC:A6:32:55:FC:D8,2020-07-12 18:07:42.118830,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-87,4.0,both_thin_list
21,DC:A6:32:55:FC:D8,2020-07-12 18:07:43.039573,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-85,4.0,both_thin_list
22,DC:A6:32:55:FC:D8,2020-07-12 18:07:44.047111,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-75,4.0,both_thin_list
23,DC:A6:32:55:FC:D8,2020-07-12 18:07:45.178331,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-73,4.0,both_thin_list
24,DC:A6:32:55:FC:D8,2020-07-12 18:07:47.183329,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-75,4.0,both_thin_list
25,DC:A6:32:55:FC:D8,2020-07-12 18:07:48.099720,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-75,4.0,both_thin_list
26,DC:A6:32:55:FC:D8,2020-07-12 18:07:50.104667,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-87,4.0,both_thin_list
27,DC:A6:32:55:FC:D8,2020-07-12 18:07:51.660954,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-77,4.0,both_thin_list
28,DC:A6:32:55:FC:D8,2020-07-12 18:07:52.008348,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-90,4.0,both_thin_list
29,DC:A6:32:55:FC:D8,2020-07-12 18:07:54.013479,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-73,4.0,both_thin_list
30,DC:A6:32:55:FC:D8,2020-07-12 18:07:56.018449,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-74,4.0,both_thin_list
