SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE,SCENARIO
29,DC:A6:32:55:FC:D8,2020-07-13 20:47:18.008087,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-54,0.25,both_hand_list
30,DC:A6:32:55:FC:D8,2020-07-13 20:47:19.816710,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-54,0.25,both_hand_list
31,DC:A6:32:55:FC:D8,2020-07-13 20:47:20.007900,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-54,0.25,both_hand_list
32,DC:A6:32:55:FC:D8,2020-07-13 20:47:22.012902,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-50,0.25,both_hand_list
33,DC:A6:32:55:FC:D8,2020-07-13 20:47:24.022770,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-51,0.25,both_hand_list
34,DC:A6:32:55:FC:D8,2020-07-13 20:47:26.027393,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-50,0.25,both_hand_list
35,DC:A6:32:55:FC:D8,2020-07-13 20:47:27.779713,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-50,0.25,both_hand_list
36,DC:A6:32:55:FC:D8,2020-07-13 20:47:28.015138,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-50,0.25,both_hand_list
37,DC:A6:32:55:FC:D8,2020-07-13 20:47:30.022641,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-50,0.25,both_hand_list
38,DC:A6:32:55:FC:D8,2020-07-13 20:47:32.027952,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-52,0.25,both_hand_list
39,DC:A6:32:55:FC:D8,2020-07-13 20:47:34.032773,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-50,0.25,both_hand_list
40,DC:A6:32:55:FC:D8,2020-07-13 20:47:36.037593,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-51,0.25,both_hand_list
41,DC:A6:32:55:FC:D8,2020-07-13 20:47:38.041743,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-50,0.25,both_hand_list
