SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:55:FC:D8,2020-07-12 15:53:11.908954,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-77,4.0
1,DC:A6:32:55:FC:D8,2020-07-12 15:53:12.042351,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-77,4.0
2,DC:A6:32:55:FC:D8,2020-07-12 15:53:14.047208,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-62,4.0
3,DC:A6:32:55:FC:D8,2020-07-12 15:53:16.052316,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-77,4.0
4,DC:A6:32:55:FC:D8,2020-07-12 15:53:17.059663,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-80,4.0
5,DC:A6:32:55:FC:D8,2020-07-12 15:53:18.119628,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-76,4.0
6,DC:A6:32:55:FC:D8,2020-07-12 15:53:19.749700,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-78,4.0
7,DC:A6:32:55:FC:D8,2020-07-12 15:53:20.015983,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-75,4.0
8,DC:A6:32:55:FC:D8,2020-07-12 15:53:22.021118,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-78,4.0
9,DC:A6:32:55:FC:D8,2020-07-12 15:53:23.003568,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-77,4.0
10,DC:A6:32:55:FC:D8,2020-07-12 15:53:24.353544,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-75,4.0
11,DC:A6:32:55:FC:D8,2020-07-12 15:53:25.409856,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-78,4.0
12,DC:A6:32:55:FC:D8,2020-07-12 15:53:27.418154,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-79,4.0
13,DC:A6:32:55:FC:D8,2020-07-12 15:53:28.079856,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-77,4.0
14,DC:A6:32:55:FC:D8,2020-07-12 15:53:30.084953,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-78,4.0
15,DC:A6:32:55:FC:D8,2020-07-12 15:53:32.003535,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-78,4.0
16,DC:A6:32:55:FC:D8,2020-07-12 15:53:33.072468,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-82,4.0
17,DC:A6:32:55:FC:D8,2020-07-12 15:53:35.077554,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-78,4.0
18,DC:A6:32:55:FC:D8,2020-07-12 15:53:37.082496,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-77,4.0
19,DC:A6:32:55:FC:D8,2020-07-12 15:53:39.087587,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-78,4.0
20,DC:A6:32:55:FC:D8,2020-07-12 15:53:40.196321,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-79,4.0
21,DC:A6:32:55:FC:D8,2020-07-12 15:53:41.757557,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-78,4.0
22,DC:A6:32:55:FC:D8,2020-07-12 15:53:42.038796,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-78,4.0
23,DC:A6:32:55:FC:D8,2020-07-12 15:53:43.020033,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-79,4.0
24,DC:A6:32:55:FC:D8,2020-07-12 15:53:45.025206,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-78,4.0
25,DC:A6:32:55:FC:D8,2020-07-12 15:53:47.030182,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-78,4.0
26,DC:A6:32:55:FC:D8,2020-07-12 15:53:49.035162,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-80,4.0
27,DC:A6:32:55:FC:D8,2020-07-12 15:53:50.262810,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-79,4.0
28,DC:A6:32:55:FC:D8,2020-07-12 15:53:51.430225,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-77,4.0
29,DC:A6:32:55:FC:D8,2020-07-12 15:53:53.434588,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-79,4.0
30,DC:A6:32:55:FC:D8,2020-07-12 15:53:55.440336,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-77,4.0
31,DC:A6:32:55:FC:D8,2020-07-12 15:53:56.161515,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-81,4.0
32,DC:A6:32:55:FC:D8,2020-07-12 15:53:58.088956,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-80,4.0
33,DC:A6:32:55:FC:D8,2020-07-12 15:54:00.094179,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-80,4.0
34,DC:A6:32:55:FC:D8,2020-07-12 15:54:02.012763,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-79,4.0
35,DC:A6:32:55:FC:D8,2020-07-12 15:54:03.064137,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-79,4.0
36,DC:A6:32:55:FC:D8,2020-07-12 15:54:04.772955,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-79,4.0
37,DC:A6:32:55:FC:D8,2020-07-12 15:54:05.021012,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-79,4.0
38,DC:A6:32:55:FC:D8,2020-07-12 15:54:07.024836,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-78,4.0
39,DC:A6:32:55:FC:D8,2020-07-12 15:54:09.030482,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-78,4.0
40,DC:A6:32:55:FC:D8,2020-07-12 15:54:10.524307,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-78,4.0
41,DC:A6:32:55:FC:D8,2020-07-12 15:54:11.289196,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-80,4.0
