SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:55:FC:D8,2020-07-12 18:09:51.068447,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-70,4.5
1,DC:A6:32:55:FC:D8,2020-07-12 18:09:52.234836,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-72,4.5
2,DC:A6:32:55:FC:D8,2020-07-12 18:09:53.073516,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-72,4.5
3,DC:A6:32:55:FC:D8,2020-07-12 18:09:55.083317,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-71,4.5
4,DC:A6:32:55:FC:D8,2020-07-12 18:09:56.099824,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-74,4.5
5,DC:A6:32:55:FC:D8,2020-07-12 18:09:57.142245,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-71,4.5
6,DC:A6:32:55:FC:D8,2020-07-12 18:09:58.092256,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-72,4.5
7,DC:A6:32:55:FC:D8,2020-07-12 18:09:59.189871,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-69,4.5
8,DC:A6:32:55:FC:D8,2020-07-12 18:10:00.288548,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-73,4.5
9,DC:A6:32:55:FC:D8,2020-07-12 18:10:01.080498,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-72,4.5
10,DC:A6:32:55:FC:D8,2020-07-12 18:10:02.091064,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-70,4.5
11,DC:A6:32:55:FC:D8,2020-07-12 18:10:04.096178,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-74,4.5
12,DC:A6:32:55:FC:D8,2020-07-12 18:10:05.114840,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-72,4.5
