SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:55:FC:D8,2020-07-04 15:32:16.642324,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-41,0.5
1,DC:A6:32:55:FC:D8,2020-07-04 15:32:17.084871,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-36,0.5
2,DC:A6:32:55:FC:D8,2020-07-04 15:32:18.380160,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-41,0.5
3,DC:A6:32:55:FC:D8,2020-07-04 15:32:19.080150,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-40,0.5
4,DC:A6:32:55:FC:D8,2020-07-04 15:32:20.157857,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-35,0.5
5,DC:A6:32:55:FC:D8,2020-07-04 15:32:21.412824,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-44,0.5
6,DC:A6:32:55:FC:D8,2020-07-04 15:32:22.795251,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-35,0.5
7,DC:A6:32:55:FC:D8,2020-07-04 15:32:23.145188,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-40,0.5
8,DC:A6:32:55:FC:D8,2020-07-04 15:32:24.129037,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-40,0.5
9,DC:A6:32:55:FC:D8,2020-07-04 15:32:25.140332,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-35,0.5
10,DC:A6:32:55:FC:D8,2020-07-04 15:32:27.145342,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-41,0.5
11,DC:A6:32:55:FC:D8,2020-07-04 15:32:28.367769,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-41,0.5
12,DC:A6:32:55:FC:D8,2020-07-04 15:32:29.046485,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-40,0.5
13,DC:A6:32:55:FC:D8,2020-07-04 15:32:30.146621,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-35,0.5
14,DC:A6:32:55:FC:D8,2020-07-04 15:32:31.019079,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-41,0.5
15,DC:A6:32:55:FC:D8,2020-07-04 15:32:32.199074,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-35,0.5
16,DC:A6:32:55:FC:D8,2020-07-04 15:32:33.236586,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-44,0.5
17,DC:A6:32:55:FC:D8,2020-07-04 15:32:34.034672,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-41,0.5
18,DC:A6:32:55:FC:D8,2020-07-04 15:32:35.181629,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-35,0.5
19,DC:A6:32:55:FC:D8,2020-07-04 15:32:37.186569,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-41,0.5
20,DC:A6:32:55:FC:D8,2020-07-04 15:32:39.190416,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-40,0.5
21,DC:A6:32:55:FC:D8,2020-07-04 15:32:40.089185,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-35,0.5
22,DC:A6:32:55:FC:D8,2020-07-04 15:32:42.094161,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-35,0.5
23,DC:A6:32:55:FC:D8,2020-07-04 15:32:43.497886,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-35,0.5
24,DC:A6:32:55:FC:D8,2020-07-04 15:32:44.324171,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-40,0.5
25,DC:A6:32:55:FC:D8,2020-07-04 15:32:45.306744,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-40,0.5
26,DC:A6:32:55:FC:D8,2020-07-04 15:32:46.132985,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-41,0.5
27,DC:A6:32:55:FC:D8,2020-07-04 15:32:47.350431,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-35,0.5
28,DC:A6:32:55:FC:D8,2020-07-04 15:32:48.235415,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-40,0.5
29,DC:A6:32:55:FC:D8,2020-07-04 15:32:49.100421,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-41,0.5
30,DC:A6:32:55:FC:D8,2020-07-04 15:32:50.115522,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-40,0.5
31,DC:A6:32:55:FC:D8,2020-07-04 15:32:51.911834,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-41,0.5
32,DC:A6:32:55:FC:D8,2020-07-04 15:32:52.022948,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-41,0.5
33,DC:A6:32:55:FC:D8,2020-07-04 15:32:53.216743,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-35,0.5
34,DC:A6:32:55:FC:D8,2020-07-04 15:32:55.221908,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-40,0.5
35,DC:A6:32:55:FC:D8,2020-07-04 15:32:56.060532,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-42,0.5
36,DC:A6:32:55:FC:D8,2020-07-04 15:32:58.065605,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-40,0.5
37,DC:A6:32:55:FC:D8,2020-07-04 15:33:00.070696,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-44,0.5
38,DC:A6:32:55:FC:D8,2020-07-04 15:33:01.096820,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-41,0.5
39,DC:A6:32:55:FC:D8,2020-07-04 15:33:02.051201,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-43,0.5
40,DC:A6:32:55:FC:D8,2020-07-04 15:33:04.056919,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-44,0.5
41,DC:A6:32:55:FC:D8,2020-07-04 15:33:05.520691,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-35,0.5
42,DC:A6:32:55:FC:D8,2020-07-04 15:33:06.200610,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-40,0.5
