SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:55:FC:D8,2020-07-13 20:19:26.574437,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-89,5.0
1,DC:A6:32:55:FC:D8,2020-07-13 20:19:27.216528,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-92,5.0
2,DC:A6:32:55:FC:D8,2020-07-13 20:19:28.013141,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-91,5.0
3,DC:A6:32:55:FC:D8,2020-07-13 20:19:30.018782,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-91,5.0
4,DC:A6:32:55:FC:D8,2020-07-13 20:19:31.470414,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-89,5.0
5,DC:A6:32:55:FC:D8,2020-07-13 20:19:32.172995,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-89,5.0
6,DC:A6:32:55:FC:D8,2020-07-13 20:19:33.003213,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-89,5.0
7,DC:A6:32:55:FC:D8,2020-07-13 20:19:34.189920,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-91,5.0
8,DC:A6:32:55:FC:D8,2020-07-13 20:19:35.189490,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-91,5.0
9,DC:A6:32:55:FC:D8,2020-07-13 20:19:36.014042,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-90,5.0
10,DC:A6:32:55:FC:D8,2020-07-13 20:19:38.019691,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-90,5.0
11,DC:A6:32:55:FC:D8,2020-07-13 20:19:39.082534,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-89,5.0
12,DC:A6:32:55:FC:D8,2020-07-13 20:19:40.441547,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-91,5.0
13,DC:A6:32:55:FC:D8,2020-07-13 20:19:41.264241,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-90,5.0
14,DC:A6:32:55:FC:D8,2020-07-13 20:19:42.402090,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-93,5.0
15,DC:A6:32:55:FC:D8,2020-07-13 20:19:44.030597,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-92,5.0
16,DC:A6:32:55:FC:D8,2020-07-13 20:19:45.457937,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-91,5.0
17,DC:A6:32:55:FC:D8,2020-07-13 20:19:46.224262,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-92,5.0
18,DC:A6:32:55:FC:D8,2020-07-13 20:19:48.229813,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-90,5.0
19,DC:A6:32:55:FC:D8,2020-07-13 20:19:49.027472,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-89,5.0
20,DC:A6:32:55:FC:D8,2020-07-13 20:19:51.033063,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-88,5.0
21,DC:A6:32:55:FC:D8,2020-07-13 20:19:53.038410,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-89,5.0
22,DC:A6:32:55:FC:D8,2020-07-13 20:19:54.176278,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-91,5.0
23,DC:A6:32:55:FC:D8,2020-07-13 20:19:55.027605,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-89,5.0
24,DC:A6:32:55:FC:D8,2020-07-13 20:19:56.236656,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-89,5.0
25,DC:A6:32:55:FC:D8,2020-07-13 20:19:58.242149,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-89,5.0
26,DC:A6:32:55:FC:D8,2020-07-13 20:20:00.111905,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-89,5.0
27,DC:A6:32:55:FC:D8,2020-07-13 20:20:02.116885,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-90,5.0
