SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:55:FC:D8,2020-07-13 20:31:29.255563,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-93,3.5
1,DC:A6:32:55:FC:D8,2020-07-13 20:31:30.011794,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-92,3.5
2,DC:A6:32:55:FC:D8,2020-07-13 20:31:31.345149,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-92,3.5
3,DC:A6:32:55:FC:D8,2020-07-13 20:31:32.461363,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-98,3.5
4,DC:A6:32:55:FC:D8,2020-07-13 20:31:33.060356,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-97,3.5
5,DC:A6:32:55:FC:D8,2020-07-13 20:31:35.067358,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-94,3.5
6,DC:A6:32:55:FC:D8,2020-07-13 20:31:36.332770,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-98,3.5
7,DC:A6:32:55:FC:D8,2020-07-13 20:31:38.043613,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-94,3.5
8,DC:A6:32:55:FC:D8,2020-07-13 20:31:40.013073,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-98,3.5
9,DC:A6:32:55:FC:D8,2020-07-13 20:31:41.493501,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-92,3.5
10,DC:A6:32:55:FC:D8,2020-07-13 20:31:42.548614,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-93,3.5
11,DC:A6:32:55:FC:D8,2020-07-13 20:31:43.140723,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-97,3.5
12,DC:A6:32:55:FC:D8,2020-07-13 20:31:45.305586,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-96,3.5
13,DC:A6:32:55:FC:D8,2020-07-13 20:31:46.082904,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-92,3.5
14,DC:A6:32:55:FC:D8,2020-07-13 20:31:47.248890,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-94,3.5
15,DC:A6:32:55:FC:D8,2020-07-13 20:31:48.303029,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-94,3.5
16,DC:A6:32:55:FC:D8,2020-07-13 20:31:49.229360,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-95,3.5
17,DC:A6:32:55:FC:D8,2020-07-13 20:31:50.179084,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-97,3.5
18,DC:A6:32:55:FC:D8,2020-07-13 20:31:51.631213,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-94,3.5
19,DC:A6:32:55:FC:D8,2020-07-13 20:31:52.184247,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-96,3.5
20,DC:A6:32:55:FC:D8,2020-07-13 20:31:53.101899,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-93,3.5
21,DC:A6:32:55:FC:D8,2020-07-13 20:31:54.388479,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-95,3.5
22,DC:A6:32:55:FC:D8,2020-07-13 20:31:55.580620,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-93,3.5
23,DC:A6:32:55:FC:D8,2020-07-13 20:31:56.017010,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-93,3.5
24,DC:A6:32:55:FC:D8,2020-07-13 20:31:57.272387,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-95,3.5
25,DC:A6:32:55:FC:D8,2020-07-13 20:31:58.013585,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-92,3.5
26,DC:A6:32:55:FC:D8,2020-07-13 20:32:00.137282,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-91,3.5
27,DC:A6:32:55:FC:D8,2020-07-13 20:32:01.514927,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-93,3.5
28,DC:A6:32:55:FC:D8,2020-07-13 20:32:02.414168,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-90,3.5
29,DC:A6:32:55:FC:D8,2020-07-13 20:32:03.011253,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-90,3.5
30,DC:A6:32:55:FC:D8,2020-07-13 20:32:05.093249,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-91,3.5
31,DC:A6:32:55:FC:D8,2020-07-13 20:32:06.026346,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-91,3.5
32,DC:A6:32:55:FC:D8,2020-07-13 20:32:08.031193,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-92,3.5
33,DC:A6:32:55:FC:D8,2020-07-13 20:32:09.201307,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-91,3.5
34,DC:A6:32:55:FC:D8,2020-07-13 20:32:10.101509,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-92,3.5
35,DC:A6:32:55:FC:D8,2020-07-13 20:32:12.106764,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-91,3.5
36,DC:A6:32:55:FC:D8,2020-07-13 20:32:13.065219,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-91,3.5
37,DC:A6:32:55:FC:D8,2020-07-13 20:32:14.704276,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-91,3.5
38,DC:A6:32:55:FC:D8,2020-07-13 20:32:15.025705,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-91,3.5
39,DC:A6:32:55:FC:D8,2020-07-13 20:32:17.030032,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-92,3.5
40,DC:A6:32:55:FC:D8,2020-07-13 20:32:18.289841,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-92,3.5
41,DC:A6:32:55:FC:D8,2020-07-13 20:32:19.420801,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-91,3.5
42,DC:A6:32:55:FC:D8,2020-07-13 20:32:20.009900,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-92,3.5
43,DC:A6:32:55:FC:D8,2020-07-13 20:32:21.108233,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-92,3.5
44,DC:A6:32:55:FC:D8,2020-07-13 20:32:22.215320,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-91,3.5
45,DC:A6:32:55:FC:D8,2020-07-13 20:32:23.110995,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-95,3.5
46,DC:A6:32:55:FC:D8,2020-07-13 20:32:24.211987,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-90,3.5
47,DC:A6:32:55:FC:D8,2020-07-13 20:32:25.734187,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-90,3.5
48,DC:A6:32:55:FC:D8,2020-07-13 20:32:26.418396,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-91,3.5
