SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:55:FC:D8,2020-07-12 21:17:12.250224,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-86,4.5
1,DC:A6:32:55:FC:D8,2020-07-12 21:17:13.052388,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-82,4.5
2,DC:A6:32:55:FC:D8,2020-07-12 21:17:15.057346,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79,4.5
3,DC:A6:32:55:FC:D8,2020-07-12 21:17:17.062215,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79,4.5
4,DC:A6:32:55:FC:D8,2020-07-12 21:17:18.097109,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-80,4.5
5,DC:A6:32:55:FC:D8,2020-07-12 21:17:20.102039,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-82,4.5
6,DC:A6:32:55:FC:D8,2020-07-12 21:17:22.106883,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79,4.5
7,DC:A6:32:55:FC:D8,2020-07-12 21:17:23.233690,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-78,4.5
8,DC:A6:32:55:FC:D8,2020-07-12 21:17:24.057428,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-81,4.5
9,DC:A6:32:55:FC:D8,2020-07-12 21:17:25.246034,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-81,4.5
10,DC:A6:32:55:FC:D8,2020-07-12 21:17:26.026693,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-81,4.5
11,DC:A6:32:55:FC:D8,2020-07-12 21:17:28.031606,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-82,4.5
12,DC:A6:32:55:FC:D8,2020-07-12 21:17:29.060320,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-83,4.5
13,DC:A6:32:55:FC:D8,2020-07-12 21:17:31.065224,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-81,4.5
14,DC:A6:32:55:FC:D8,2020-07-12 21:17:33.070047,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-80,4.5
15,DC:A6:32:55:FC:D8,2020-07-12 21:17:35.074970,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-78,4.5
