SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:55:FC:D8,2020-07-12 22:41:37.901435,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-71,3.5
1,DC:A6:32:55:FC:D8,2020-07-12 22:41:38.007203,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-78,3.5
2,DC:A6:32:55:FC:D8,2020-07-12 22:41:40.011554,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72,3.5
3,DC:A6:32:55:FC:D8,2020-07-12 22:41:42.016471,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74,3.5
4,DC:A6:32:55:FC:D8,2020-07-12 22:41:44.021537,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-71,3.5
5,DC:A6:32:55:FC:D8,2020-07-12 22:41:46.026496,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72,3.5
6,DC:A6:32:55:FC:D8,2020-07-12 22:41:48.031621,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72,3.5
7,DC:A6:32:55:FC:D8,2020-07-12 22:41:49.674039,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,3.5
8,DC:A6:32:55:FC:D8,2020-07-12 22:41:50.223980,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74,3.5
9,DC:A6:32:55:FC:D8,2020-07-12 22:41:52.229132,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74,3.5
10,DC:A6:32:55:FC:D8,2020-07-12 22:41:54.234120,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-83,3.5
11,DC:A6:32:55:FC:D8,2020-07-12 22:41:56.239232,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,3.5
12,DC:A6:32:55:FC:D8,2020-07-12 22:41:58.244261,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76,3.5
13,DC:A6:32:55:FC:D8,2020-07-12 22:42:00.249223,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,3.5
14,DC:A6:32:55:FC:D8,2020-07-12 22:42:02.254355,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-81,3.5
15,DC:A6:32:55:FC:D8,2020-07-12 22:42:04.259312,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72,3.5
16,DC:A6:32:55:FC:D8,2020-07-12 22:42:06.264351,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72,3.5
17,DC:A6:32:55:FC:D8,2020-07-12 22:42:08.268800,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74,3.5
18,DC:A6:32:55:FC:D8,2020-07-12 22:42:10.274459,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,3.5
19,DC:A6:32:55:FC:D8,2020-07-12 22:42:12.279505,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-80,3.5
20,DC:A6:32:55:FC:D8,2020-07-12 22:42:13.095681,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73,3.5
21,DC:A6:32:55:FC:D8,2020-07-12 22:42:15.100800,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-80,3.5
22,DC:A6:32:55:FC:D8,2020-07-12 22:42:16.125765,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74,3.5
23,DC:A6:32:55:FC:D8,2020-07-12 22:42:18.129601,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79,3.5
24,DC:A6:32:55:FC:D8,2020-07-12 22:42:19.737129,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74,3.5
25,DC:A6:32:55:FC:D8,2020-07-12 22:42:20.192105,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74,3.5
26,DC:A6:32:55:FC:D8,2020-07-12 22:42:22.197217,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74,3.5
27,DC:A6:32:55:FC:D8,2020-07-12 22:42:24.202220,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73,3.5
28,DC:A6:32:55:FC:D8,2020-07-12 22:42:25.087110,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-81,3.5
29,DC:A6:32:55:FC:D8,2020-07-12 22:42:27.092258,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73,3.5
30,DC:A6:32:55:FC:D8,2020-07-12 22:42:29.097303,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74,3.5
31,DC:A6:32:55:FC:D8,2020-07-12 22:42:31.101960,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72,3.5
32,DC:A6:32:55:FC:D8,2020-07-12 22:42:33.107499,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73,3.5
33,DC:A6:32:55:FC:D8,2020-07-12 22:42:35.111439,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79,3.5
34,DC:A6:32:55:FC:D8,2020-07-12 22:42:37.116953,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74,3.5
