SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:55:FC:D8,2020-07-04 15:47:28.378664,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-78,2.0
1,DC:A6:32:55:FC:D8,2020-07-04 15:47:29.110181,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-70,2.0
2,DC:A6:32:55:FC:D8,2020-07-04 15:47:30.210972,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-69,2.0
3,DC:A6:32:55:FC:D8,2020-07-04 15:47:31.005099,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-68,2.0
4,DC:A6:32:55:FC:D8,2020-07-04 15:47:33.011565,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-69,2.0
5,DC:A6:32:55:FC:D8,2020-07-04 15:47:34.025994,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-68,2.0
6,DC:A6:32:55:FC:D8,2020-07-04 15:47:35.091866,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-77,2.0
7,DC:A6:32:55:FC:D8,2020-07-04 15:47:37.097194,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-76,2.0
8,DC:A6:32:55:FC:D8,2020-07-04 15:47:39.102655,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-80,2.0
9,DC:A6:32:55:FC:D8,2020-07-04 15:47:40.076085,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-69,2.0
10,DC:A6:32:55:FC:D8,2020-07-04 15:47:41.159366,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-73,2.0
11,DC:A6:32:55:FC:D8,2020-07-04 15:47:42.009056,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-75,2.0
12,DC:A6:32:55:FC:D8,2020-07-04 15:47:43.006969,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-68,2.0
13,DC:A6:32:55:FC:D8,2020-07-04 15:47:45.012246,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-81,2.0
14,DC:A6:32:55:FC:D8,2020-07-04 15:47:47.017940,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-77,2.0
15,DC:A6:32:55:FC:D8,2020-07-04 15:47:48.023308,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-68,2.0
16,DC:A6:32:55:FC:D8,2020-07-04 15:47:49.611933,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-76,2.0
17,DC:A6:32:55:FC:D8,2020-07-04 15:47:50.130572,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-79,2.0
