SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:55:FC:D8,2020-07-12 17:22:24.680756,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-48,0.25
1,DC:A6:32:55:FC:D8,2020-07-12 17:22:25.455648,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-44,0.25
2,DC:A6:32:55:FC:D8,2020-07-12 17:22:26.383341,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-48,0.25
3,DC:A6:32:55:FC:D8,2020-07-12 17:22:27.660863,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-48,0.25
4,DC:A6:32:55:FC:D8,2020-07-12 17:22:28.482149,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-51,0.25
5,DC:A6:32:55:FC:D8,2020-07-12 17:22:30.487386,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-48,0.25
6,DC:A6:32:55:FC:D8,2020-07-12 17:22:31.116012,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-43,0.25
7,DC:A6:32:55:FC:D8,2020-07-12 17:22:33.121212,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-48,0.25
8,DC:A6:32:55:FC:D8,2020-07-12 17:22:35.126416,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-52,0.25
9,DC:A6:32:55:FC:D8,2020-07-12 17:22:37.131534,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-52,0.25
10,DC:A6:32:55:FC:D8,2020-07-12 17:22:38.139062,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-48,0.25
11,DC:A6:32:55:FC:D8,2020-07-12 17:22:40.144211,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-52,0.25
12,DC:A6:32:55:FC:D8,2020-07-12 17:22:41.044799,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-45,0.25
13,DC:A6:32:55:FC:D8,2020-07-12 17:22:43.048716,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-52,0.25
14,DC:A6:32:55:FC:D8,2020-07-12 17:22:44.248139,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-52,0.25
15,DC:A6:32:55:FC:D8,2020-07-12 17:22:46.253326,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-47,0.25
16,DC:A6:32:55:FC:D8,2020-07-12 17:22:47.107048,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-52,0.25
17,DC:A6:32:55:FC:D8,2020-07-12 17:22:48.108271,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-44,0.25
18,DC:A6:32:55:FC:D8,2020-07-12 17:22:50.113561,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-48,0.25
19,DC:A6:32:55:FC:D8,2020-07-12 17:22:52.040986,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-46,0.25
20,DC:A6:32:55:FC:D8,2020-07-12 17:22:54.046291,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-48,0.25
21,DC:A6:32:55:FC:D8,2020-07-12 17:22:56.051415,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-47,0.25
22,DC:A6:32:55:FC:D8,2020-07-12 17:22:58.056461,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-50,0.25
23,DC:A6:32:55:FC:D8,2020-07-12 17:23:00.061685,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-50,0.25
24,DC:A6:32:55:FC:D8,2020-07-12 17:23:02.066787,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-51,0.25
25,DC:A6:32:55:FC:D8,2020-07-12 17:23:03.061761,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-50,0.25
26,DC:A6:32:55:FC:D8,2020-07-12 17:23:05.070477,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-51,0.25
27,DC:A6:32:55:FC:D8,2020-07-12 17:23:07.075791,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-45,0.25
28,DC:A6:32:55:FC:D8,2020-07-12 17:23:09.080742,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-44,0.25
