SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:55:FC:D8,2020-07-13 20:37:59.240137,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-96
1,DC:A6:32:55:FC:D8,2020-07-13 20:38:01.028819,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-97
2,DC:A6:32:55:FC:D8,2020-07-13 20:38:02.046290,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-96
3,DC:A6:32:55:FC:D8,2020-07-13 20:38:04.051519,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-94
4,DC:A6:32:55:FC:D8,2020-07-13 20:38:05.039176,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-99
5,DC:A6:32:55:FC:D8,2020-07-13 20:38:07.038436,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-99
6,DC:A6:32:55:FC:D8,2020-07-13 20:38:08.145457,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-97
7,DC:A6:32:55:FC:D8,2020-07-13 20:38:10.033665,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-101
8,DC:A6:32:55:FC:D8,2020-07-13 20:38:11.082065,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-98
9,DC:A6:32:55:FC:D8,2020-07-13 20:38:12.138966,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-94
10,DC:A6:32:55:FC:D8,2020-07-13 20:38:14.143599,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-95
11,DC:A6:32:55:FC:D8,2020-07-13 20:38:15.109915,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-95
12,DC:A6:32:55:FC:D8,2020-07-13 20:38:16.007347,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-95
13,DC:A6:32:55:FC:D8,2020-07-13 20:38:18.012603,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-96
14,DC:A6:32:55:FC:D8,2020-07-13 20:38:20.017810,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-96
15,DC:A6:32:55:FC:D8,2020-07-13 20:38:22.022867,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-93
