SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:55:FC:D8,2020-07-12 16:00:56.903715,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-79
1,DC:A6:32:55:FC:D8,2020-07-12 16:00:57.007131,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-80
2,DC:A6:32:55:FC:D8,2020-07-12 16:00:58.133736,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-80
3,DC:A6:32:55:FC:D8,2020-07-12 16:01:00.138860,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-78
4,DC:A6:32:55:FC:D8,2020-07-12 16:01:01.160127,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-81
5,DC:A6:32:55:FC:D8,2020-07-12 16:01:03.165064,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-82
6,DC:A6:32:55:FC:D8,2020-07-12 16:01:04.621344,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-80
7,DC:A6:32:55:FC:D8,2020-07-12 16:01:05.324427,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-80
8,DC:A6:32:55:FC:D8,2020-07-12 16:01:06.152562,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-76
9,DC:A6:32:55:FC:D8,2020-07-12 16:01:07.154994,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-76
10,DC:A6:32:55:FC:D8,2020-07-12 16:01:08.067473,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-77
11,DC:A6:32:55:FC:D8,2020-07-12 16:01:09.863767,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-78
12,DC:A6:32:55:FC:D8,2020-07-12 16:01:10.042411,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-76
13,DC:A6:32:55:FC:D8,2020-07-12 16:01:11.640723,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-76
14,DC:A6:32:55:FC:D8,2020-07-12 16:01:12.747513,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-76
15,DC:A6:32:55:FC:D8,2020-07-12 16:01:13.199288,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-76
16,DC:A6:32:55:FC:D8,2020-07-12 16:01:14.117464,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-80
17,DC:A6:32:55:FC:D8,2020-07-12 16:01:16.122645,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-81
18,DC:A6:32:55:FC:D8,2020-07-12 16:01:17.406294,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-76
19,DC:A6:32:55:FC:D8,2020-07-12 16:01:18.002472,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-76
20,DC:A6:32:55:FC:D8,2020-07-12 16:01:19.032475,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-76
21,DC:A6:32:55:FC:D8,2020-07-12 16:01:21.037653,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-81
22,DC:A6:32:55:FC:D8,2020-07-12 16:01:23.042739,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-78
23,DC:A6:32:55:FC:D8,2020-07-12 16:01:24.466378,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-81
24,DC:A6:32:55:FC:D8,2020-07-12 16:01:26.471577,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-78
25,DC:A6:32:55:FC:D8,2020-07-12 16:01:27.337690,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-81
26,DC:A6:32:55:FC:D8,2020-07-12 16:01:29.342732,fc7feca0-c477-11ea-962f-dca63255fcd7,1,1,1,-77
