SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:55:FC:D8,2020-07-12 22:15:57.725265,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-69
1,DC:A6:32:55:FC:D8,2020-07-12 22:15:58.050945,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75
2,DC:A6:32:55:FC:D8,2020-07-12 22:15:59.278879,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70
3,DC:A6:32:55:FC:D8,2020-07-12 22:16:00.473248,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70
4,DC:A6:32:55:FC:D8,2020-07-12 22:16:01.581463,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74
5,DC:A6:32:55:FC:D8,2020-07-12 22:16:02.167055,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-71
6,DC:A6:32:55:FC:D8,2020-07-12 22:16:04.172697,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75
7,DC:A6:32:55:FC:D8,2020-07-12 22:16:05.045165,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72
8,DC:A6:32:55:FC:D8,2020-07-12 22:16:07.050321,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75
9,DC:A6:32:55:FC:D8,2020-07-12 22:16:09.055392,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75
10,DC:A6:32:55:FC:D8,2020-07-12 22:16:11.060460,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76
11,DC:A6:32:55:FC:D8,2020-07-12 22:16:12.253484,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75
12,DC:A6:32:55:FC:D8,2020-07-12 22:16:13.067852,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75
13,DC:A6:32:55:FC:D8,2020-07-12 22:16:14.026614,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74
14,DC:A6:32:55:FC:D8,2020-07-12 22:16:16.031857,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-58
15,DC:A6:32:55:FC:D8,2020-07-12 22:16:17.759274,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-71
16,DC:A6:32:55:FC:D8,2020-07-12 22:16:18.020526,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76
17,DC:A6:32:55:FC:D8,2020-07-12 22:16:19.318065,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75
18,DC:A6:32:55:FC:D8,2020-07-12 22:16:20.008035,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-71
19,DC:A6:32:55:FC:D8,2020-07-12 22:16:22.013271,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-77
20,DC:A6:32:55:FC:D8,2020-07-12 22:16:23.051954,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73
21,DC:A6:32:55:FC:D8,2020-07-12 22:16:25.057034,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75
22,DC:A6:32:55:FC:D8,2020-07-12 22:16:27.065534,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76
23,DC:A6:32:55:FC:D8,2020-07-12 22:16:29.070951,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73
24,DC:A6:32:55:FC:D8,2020-07-12 22:16:31.076104,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-77
25,DC:A6:32:55:FC:D8,2020-07-12 22:16:33.084276,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-77
26,DC:A6:32:55:FC:D8,2020-07-12 22:16:35.089854,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-71
27,DC:A6:32:55:FC:D8,2020-07-12 22:16:37.094307,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76
28,DC:A6:32:55:FC:D8,2020-07-12 22:16:38.773159,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-78
29,DC:A6:32:55:FC:D8,2020-07-12 22:16:39.015532,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73
30,DC:A6:32:55:FC:D8,2020-07-12 22:16:41.020049,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76
31,DC:A6:32:55:FC:D8,2020-07-12 22:16:43.024459,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76
32,DC:A6:32:55:FC:D8,2020-07-12 22:16:45.030181,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74
33,DC:A6:32:55:FC:D8,2020-07-12 22:16:47.034569,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-77
34,DC:A6:32:55:FC:D8,2020-07-12 22:16:49.040292,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72
35,DC:A6:32:55:FC:D8,2020-07-12 22:16:51.049058,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79
36,DC:A6:32:55:FC:D8,2020-07-12 22:16:53.054110,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74
37,DC:A6:32:55:FC:D8,2020-07-12 22:16:54.300410,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76
38,DC:A6:32:55:FC:D8,2020-07-12 22:16:56.305504,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-77
