SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:55:FC:D8,2020-07-13 19:38:44.664538,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-71
1,DC:A6:32:55:FC:D8,2020-07-13 19:38:46.669298,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-71
2,DC:A6:32:55:FC:D8,2020-07-13 19:38:47.490420,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-68
3,DC:A6:32:55:FC:D8,2020-07-13 19:38:48.384125,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-71
4,DC:A6:32:55:FC:D8,2020-07-13 19:38:49.342994,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-72
5,DC:A6:32:55:FC:D8,2020-07-13 19:38:50.160597,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-72
6,DC:A6:32:55:FC:D8,2020-07-13 19:38:52.165605,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-70
7,DC:A6:32:55:FC:D8,2020-07-13 19:38:53.742996,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-70
8,DC:A6:32:55:FC:D8,2020-07-13 19:38:54.012928,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-70
9,DC:A6:32:55:FC:D8,2020-07-13 19:38:55.226881,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-70
10,DC:A6:32:55:FC:D8,2020-07-13 19:38:57.020407,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-73
11,DC:A6:32:55:FC:D8,2020-07-13 19:38:59.025626,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-68
12,DC:A6:32:55:FC:D8,2020-07-13 19:39:00.095631,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-70
13,DC:A6:32:55:FC:D8,2020-07-13 19:39:01.458176,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-73
14,DC:A6:32:55:FC:D8,2020-07-13 19:39:02.106141,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-71
15,DC:A6:32:55:FC:D8,2020-07-13 19:39:03.221811,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-71
16,DC:A6:32:55:FC:D8,2020-07-13 19:39:04.043015,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-75
17,DC:A6:32:55:FC:D8,2020-07-13 19:39:05.417522,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-80
18,DC:A6:32:55:FC:D8,2020-07-13 19:39:06.081768,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-78
19,DC:A6:32:55:FC:D8,2020-07-13 19:39:08.086801,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-75
20,DC:A6:32:55:FC:D8,2020-07-13 19:39:09.844461,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-78
