SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:55:FC:D8,2020-07-10 15:02:35.313661,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-62
1,DC:A6:32:55:FC:D8,2020-07-10 15:02:36.094061,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-82
2,DC:A6:32:55:FC:D8,2020-07-10 15:02:37.062752,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-75
3,DC:A6:32:55:FC:D8,2020-07-10 15:02:39.067854,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-79
4,DC:A6:32:55:FC:D8,2020-07-10 15:02:40.320944,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-69
5,DC:A6:32:55:FC:D8,2020-07-10 15:02:41.153942,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-62
6,DC:A6:32:55:FC:D8,2020-07-10 15:02:42.053915,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-68
7,DC:A6:32:55:FC:D8,2020-07-10 15:02:44.059073,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-61
8,DC:A6:32:55:FC:D8,2020-07-10 15:02:45.671601,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-69
9,DC:A6:32:55:FC:D8,2020-07-10 15:02:46.021474,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-69
10,DC:A6:32:55:FC:D8,2020-07-10 15:02:48.026521,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-61
11,DC:A6:32:55:FC:D8,2020-07-10 15:02:50.031626,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-75
12,DC:A6:32:55:FC:D8,2020-07-10 15:02:52.036586,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-61
13,DC:A6:32:55:FC:D8,2020-07-10 15:02:54.041640,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-74
14,DC:A6:32:55:FC:D8,2020-07-10 15:02:55.355312,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-62
15,DC:A6:32:55:FC:D8,2020-07-10 15:02:56.071507,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-62
16,DC:A6:32:55:FC:D8,2020-07-10 15:02:57.297233,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-68
17,DC:A6:32:55:FC:D8,2020-07-10 15:02:58.277202,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-62
18,DC:A6:32:55:FC:D8,2020-07-10 15:03:00.282889,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-74
