SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:55:FC:D8,2020-07-13 20:31:29.255563,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-93
1,DC:A6:32:55:FC:D8,2020-07-13 20:31:30.011794,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-92
2,DC:A6:32:55:FC:D8,2020-07-13 20:31:31.345149,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-92
3,DC:A6:32:55:FC:D8,2020-07-13 20:31:32.461363,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-98
4,DC:A6:32:55:FC:D8,2020-07-13 20:31:33.060356,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-97
5,DC:A6:32:55:FC:D8,2020-07-13 20:31:35.067358,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-94
6,DC:A6:32:55:FC:D8,2020-07-13 20:31:36.332770,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-98
7,DC:A6:32:55:FC:D8,2020-07-13 20:31:38.043613,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-94
8,DC:A6:32:55:FC:D8,2020-07-13 20:31:40.013073,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-98
9,DC:A6:32:55:FC:D8,2020-07-13 20:31:41.493501,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-92
10,DC:A6:32:55:FC:D8,2020-07-13 20:31:42.548614,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-93
11,DC:A6:32:55:FC:D8,2020-07-13 20:31:43.140723,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-97
12,DC:A6:32:55:FC:D8,2020-07-13 20:31:45.305586,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-96
13,DC:A6:32:55:FC:D8,2020-07-13 20:31:46.082904,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-92
14,DC:A6:32:55:FC:D8,2020-07-13 20:31:47.248890,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-94
15,DC:A6:32:55:FC:D8,2020-07-13 20:31:48.303029,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-94
16,DC:A6:32:55:FC:D8,2020-07-13 20:31:49.229360,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-95
17,DC:A6:32:55:FC:D8,2020-07-13 20:31:50.179084,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-97
18,DC:A6:32:55:FC:D8,2020-07-13 20:31:51.631213,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-94
19,DC:A6:32:55:FC:D8,2020-07-13 20:31:52.184247,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-96
20,DC:A6:32:55:FC:D8,2020-07-13 20:31:53.101899,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-93
21,DC:A6:32:55:FC:D8,2020-07-13 20:31:54.388479,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-95
22,DC:A6:32:55:FC:D8,2020-07-13 20:31:55.580620,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-93
23,DC:A6:32:55:FC:D8,2020-07-13 20:31:56.017010,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-93
24,DC:A6:32:55:FC:D8,2020-07-13 20:31:57.272387,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-95
25,DC:A6:32:55:FC:D8,2020-07-13 20:31:58.013585,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-92
26,DC:A6:32:55:FC:D8,2020-07-13 20:32:00.137282,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-91
27,DC:A6:32:55:FC:D8,2020-07-13 20:32:01.514927,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-93
28,DC:A6:32:55:FC:D8,2020-07-13 20:32:02.414168,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-90
29,DC:A6:32:55:FC:D8,2020-07-13 20:32:03.011253,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-90
30,DC:A6:32:55:FC:D8,2020-07-13 20:32:05.093249,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-91
31,DC:A6:32:55:FC:D8,2020-07-13 20:32:06.026346,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-91
