SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:55:FC:D8,2020-07-10 14:45:18.558196,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-56
1,DC:A6:32:55:FC:D8,2020-07-10 14:45:19.008860,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55
2,DC:A6:32:55:FC:D8,2020-07-10 14:45:20.539282,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-64
3,DC:A6:32:55:FC:D8,2020-07-10 14:45:21.254195,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-56
4,DC:A6:32:55:FC:D8,2020-07-10 14:45:22.080393,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-56
5,DC:A6:32:55:FC:D8,2020-07-10 14:45:23.183043,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55
6,DC:A6:32:55:FC:D8,2020-07-10 14:45:24.042907,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55
7,DC:A6:32:55:FC:D8,2020-07-10 14:45:26.048008,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-54
8,DC:A6:32:55:FC:D8,2020-07-10 14:45:28.053100,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55
9,DC:A6:32:55:FC:D8,2020-07-10 14:45:29.371765,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-56
10,DC:A6:32:55:FC:D8,2020-07-10 14:45:30.589200,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-56
11,DC:A6:32:55:FC:D8,2020-07-10 14:45:31.003581,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55
12,DC:A6:32:55:FC:D8,2020-07-10 14:45:32.109208,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-61
13,DC:A6:32:55:FC:D8,2020-07-10 14:45:33.988114,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55
14,DC:A6:32:55:FC:D8,2020-07-10 14:45:34.017895,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-56
15,DC:A6:32:55:FC:D8,2020-07-10 14:45:35.781762,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-56
16,DC:A6:32:55:FC:D8,2020-07-10 14:45:36.017911,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55
17,DC:A6:32:55:FC:D8,2020-07-10 14:45:37.724369,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55
18,DC:A6:32:55:FC:D8,2020-07-10 14:45:38.320561,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-57
19,DC:A6:32:55:FC:D8,2020-07-10 14:45:39.236768,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-57
20,DC:A6:32:55:FC:D8,2020-07-10 14:45:40.399300,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-61
21,DC:A6:32:55:FC:D8,2020-07-10 14:45:41.010603,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-61
22,DC:A6:32:55:FC:D8,2020-07-10 14:45:42.111770,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-57
23,DC:A6:32:55:FC:D8,2020-07-10 14:45:43.799397,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-61
24,DC:A6:32:55:FC:D8,2020-07-10 14:45:44.030464,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-58
25,DC:A6:32:55:FC:D8,2020-07-10 14:45:45.218274,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55
26,DC:A6:32:55:FC:D8,2020-07-10 14:45:46.153103,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55
27,DC:A6:32:55:FC:D8,2020-07-10 14:45:48.157677,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55
28,DC:A6:32:55:FC:D8,2020-07-10 14:45:49.533741,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-56
29,DC:A6:32:55:FC:D8,2020-07-10 14:45:50.008037,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55
30,DC:A6:32:55:FC:D8,2020-07-10 14:45:51.499420,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55
31,DC:A6:32:55:FC:D8,2020-07-10 14:45:52.003072,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-62
32,DC:A6:32:55:FC:D8,2020-07-10 14:45:53.324532,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55
33,DC:A6:32:55:FC:D8,2020-07-10 14:45:54.188142,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55
34,DC:A6:32:55:FC:D8,2020-07-10 14:45:55.008082,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-56
35,DC:A6:32:55:FC:D8,2020-07-10 14:45:56.111921,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-58
36,DC:A6:32:55:FC:D8,2020-07-10 14:45:57.206835,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-60
37,DC:A6:32:55:FC:D8,2020-07-10 14:45:58.039480,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-60
38,DC:A6:32:55:FC:D8,2020-07-10 14:46:00.044459,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-58
39,DC:A6:32:55:FC:D8,2020-07-10 14:46:01.272077,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-60
40,DC:A6:32:55:FC:D8,2020-07-10 14:46:02.385726,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55
41,DC:A6:32:55:FC:D8,2020-07-10 14:46:03.470765,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-59
42,DC:A6:32:55:FC:D8,2020-07-10 14:46:04.029382,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-63
43,DC:A6:32:55:FC:D8,2020-07-10 14:46:05.156874,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-62
44,DC:A6:32:55:FC:D8,2020-07-10 14:46:06.139486,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-60
45,DC:A6:32:55:FC:D8,2020-07-10 14:46:07.330770,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55
46,DC:A6:32:55:FC:D8,2020-07-10 14:46:09.269608,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-60
47,DC:A6:32:55:FC:D8,2020-07-10 14:46:10.041953,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-56
48,DC:A6:32:55:FC:D8,2020-07-10 14:46:11.448220,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55
49,DC:A6:32:55:FC:D8,2020-07-10 14:46:12.340685,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-60
50,DC:A6:32:55:FC:D8,2020-07-10 14:46:13.168311,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-59
51,DC:A6:32:55:FC:D8,2020-07-10 14:46:14.112024,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-54
52,DC:A6:32:55:FC:D8,2020-07-10 14:46:15.609618,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-55
53,DC:A6:32:55:FC:D8,2020-07-10 14:46:16.138209,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-61
54,DC:A6:32:55:FC:D8,2020-07-10 14:46:17.098211,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-54
