SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:55:FC:D8,2020-07-04 16:01:40.444194,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-79
1,DC:A6:32:55:FC:D8,2020-07-04 16:01:41.010894,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-81
2,DC:A6:32:55:FC:D8,2020-07-04 16:01:43.015214,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-81
3,DC:A6:32:55:FC:D8,2020-07-04 16:01:44.529998,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-83
4,DC:A6:32:55:FC:D8,2020-07-04 16:01:45.196603,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-83
5,DC:A6:32:55:FC:D8,2020-07-04 16:01:47.201926,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-80
6,DC:A6:32:55:FC:D8,2020-07-04 16:01:48.579367,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-81
7,DC:A6:32:55:FC:D8,2020-07-04 16:01:49.090672,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-79
8,DC:A6:32:55:FC:D8,2020-07-04 16:01:50.345972,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-83
9,DC:A6:32:55:FC:D8,2020-07-04 16:01:51.717254,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-83
10,DC:A6:32:55:FC:D8,2020-07-04 16:01:52.098406,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-78
11,DC:A6:32:55:FC:D8,2020-07-04 16:01:53.233584,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-80
12,DC:A6:32:55:FC:D8,2020-07-04 16:01:54.009835,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-81
13,DC:A6:32:55:FC:D8,2020-07-04 16:01:56.015287,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-80
14,DC:A6:32:55:FC:D8,2020-07-04 16:01:58.020280,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-80
15,DC:A6:32:55:FC:D8,2020-07-04 16:01:59.180366,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-82
16,DC:A6:32:55:FC:D8,2020-07-04 16:02:01.185603,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-80
17,DC:A6:32:55:FC:D8,2020-07-04 16:02:02.294492,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-79
18,DC:A6:32:55:FC:D8,2020-07-04 16:02:03.067019,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-78
19,DC:A6:32:55:FC:D8,2020-07-04 16:02:05.072276,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-80
20,DC:A6:32:55:FC:D8,2020-07-04 16:02:07.077445,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-79
21,DC:A6:32:55:FC:D8,2020-07-04 16:02:08.176257,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-79
22,DC:A6:32:55:FC:D8,2020-07-04 16:02:09.386318,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-82
23,DC:A6:32:55:FC:D8,2020-07-04 16:02:10.296391,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-80
24,DC:A6:32:55:FC:D8,2020-07-04 16:02:11.209090,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-83
25,DC:A6:32:55:FC:D8,2020-07-04 16:02:12.087833,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-81
26,DC:A6:32:55:FC:D8,2020-07-04 16:02:13.391303,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-80
27,DC:A6:32:55:FC:D8,2020-07-04 16:02:14.128021,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-80
28,DC:A6:32:55:FC:D8,2020-07-04 16:02:15.317648,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-79
29,DC:A6:32:55:FC:D8,2020-07-04 16:02:17.322776,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-81
30,DC:A6:32:55:FC:D8,2020-07-04 16:02:18.002195,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-78
31,DC:A6:32:55:FC:D8,2020-07-04 16:02:20.007473,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-78
32,DC:A6:32:55:FC:D8,2020-07-04 16:02:22.012645,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-82
33,DC:A6:32:55:FC:D8,2020-07-04 16:02:24.017859,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-80
34,DC:A6:32:55:FC:D8,2020-07-04 16:02:25.068741,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-82
35,DC:A6:32:55:FC:D8,2020-07-04 16:02:26.519367,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-79
36,DC:A6:32:55:FC:D8,2020-07-04 16:02:27.494899,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-78
37,DC:A6:32:55:FC:D8,2020-07-04 16:02:28.351944,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-79
38,DC:A6:32:55:FC:D8,2020-07-04 16:02:29.180683,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-80
39,DC:A6:32:55:FC:D8,2020-07-04 16:02:30.313284,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-79
40,DC:A6:32:55:FC:D8,2020-07-04 16:02:31.108435,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-77
41,DC:A6:32:55:FC:D8,2020-07-04 16:02:32.120976,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-77
42,DC:A6:32:55:FC:D8,2020-07-04 16:02:33.122380,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-80
43,DC:A6:32:55:FC:D8,2020-07-04 16:02:34.021161,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-81
44,DC:A6:32:55:FC:D8,2020-07-04 16:02:35.271324,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-79
45,DC:A6:32:55:FC:D8,2020-07-04 16:02:36.023997,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-80
46,DC:A6:32:55:FC:D8,2020-07-04 16:02:37.073962,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-80
47,DC:A6:32:55:FC:D8,2020-07-04 16:02:39.079167,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-80
