SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:55:FC:D8,2020-07-12 22:41:37.901435,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-71
1,DC:A6:32:55:FC:D8,2020-07-12 22:41:38.007203,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-78
2,DC:A6:32:55:FC:D8,2020-07-12 22:41:40.011554,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72
3,DC:A6:32:55:FC:D8,2020-07-12 22:41:42.016471,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74
4,DC:A6:32:55:FC:D8,2020-07-12 22:41:44.021537,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-71
5,DC:A6:32:55:FC:D8,2020-07-12 22:41:46.026496,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72
6,DC:A6:32:55:FC:D8,2020-07-12 22:41:48.031621,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72
7,DC:A6:32:55:FC:D8,2020-07-12 22:41:49.674039,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75
8,DC:A6:32:55:FC:D8,2020-07-12 22:41:50.223980,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74
9,DC:A6:32:55:FC:D8,2020-07-12 22:41:52.229132,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74
10,DC:A6:32:55:FC:D8,2020-07-12 22:41:54.234120,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-83
11,DC:A6:32:55:FC:D8,2020-07-12 22:41:56.239232,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75
12,DC:A6:32:55:FC:D8,2020-07-12 22:41:58.244261,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76
13,DC:A6:32:55:FC:D8,2020-07-12 22:42:00.249223,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75
14,DC:A6:32:55:FC:D8,2020-07-12 22:42:02.254355,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-81
15,DC:A6:32:55:FC:D8,2020-07-12 22:42:04.259312,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72
16,DC:A6:32:55:FC:D8,2020-07-12 22:42:06.264351,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72
17,DC:A6:32:55:FC:D8,2020-07-12 22:42:08.268800,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74
18,DC:A6:32:55:FC:D8,2020-07-12 22:42:10.274459,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75
19,DC:A6:32:55:FC:D8,2020-07-12 22:42:12.279505,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-80
20,DC:A6:32:55:FC:D8,2020-07-12 22:42:13.095681,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73
21,DC:A6:32:55:FC:D8,2020-07-12 22:42:15.100800,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-80
22,DC:A6:32:55:FC:D8,2020-07-12 22:42:16.125765,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74
23,DC:A6:32:55:FC:D8,2020-07-12 22:42:18.129601,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79
24,DC:A6:32:55:FC:D8,2020-07-12 22:42:19.737129,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74
25,DC:A6:32:55:FC:D8,2020-07-12 22:42:20.192105,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74
26,DC:A6:32:55:FC:D8,2020-07-12 22:42:22.197217,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74
27,DC:A6:32:55:FC:D8,2020-07-12 22:42:24.202220,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73
28,DC:A6:32:55:FC:D8,2020-07-12 22:42:25.087110,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-81
29,DC:A6:32:55:FC:D8,2020-07-12 22:42:27.092258,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73
30,DC:A6:32:55:FC:D8,2020-07-12 22:42:29.097303,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74
31,DC:A6:32:55:FC:D8,2020-07-12 22:42:31.101960,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72
32,DC:A6:32:55:FC:D8,2020-07-12 22:42:33.107499,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73
33,DC:A6:32:55:FC:D8,2020-07-12 22:42:35.111439,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79
34,DC:A6:32:55:FC:D8,2020-07-12 22:42:37.116953,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74
