SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:55:FC:D8,2020-07-04 15:47:28.378664,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-78
1,DC:A6:32:55:FC:D8,2020-07-04 15:47:29.110181,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-70
2,DC:A6:32:55:FC:D8,2020-07-04 15:47:30.210972,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-69
3,DC:A6:32:55:FC:D8,2020-07-04 15:47:31.005099,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-68
4,DC:A6:32:55:FC:D8,2020-07-04 15:47:33.011565,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-69
5,DC:A6:32:55:FC:D8,2020-07-04 15:47:34.025994,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-68
6,DC:A6:32:55:FC:D8,2020-07-04 15:47:35.091866,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-77
7,DC:A6:32:55:FC:D8,2020-07-04 15:47:37.097194,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-76
8,DC:A6:32:55:FC:D8,2020-07-04 15:47:39.102655,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-80
9,DC:A6:32:55:FC:D8,2020-07-04 15:47:40.076085,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-69
10,DC:A6:32:55:FC:D8,2020-07-04 15:47:41.159366,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-73
11,DC:A6:32:55:FC:D8,2020-07-04 15:47:42.009056,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-75
12,DC:A6:32:55:FC:D8,2020-07-04 15:47:43.006969,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-68
13,DC:A6:32:55:FC:D8,2020-07-04 15:47:45.012246,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-81
14,DC:A6:32:55:FC:D8,2020-07-04 15:47:47.017940,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-77
15,DC:A6:32:55:FC:D8,2020-07-04 15:47:48.023308,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-68
16,DC:A6:32:55:FC:D8,2020-07-04 15:47:49.611933,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-76
17,DC:A6:32:55:FC:D8,2020-07-04 15:47:50.130572,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-79
18,DC:A6:32:55:FC:D8,2020-07-04 15:47:52.134775,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-69
19,DC:A6:32:55:FC:D8,2020-07-04 15:47:53.678272,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-67
20,DC:A6:32:55:FC:D8,2020-07-04 15:47:54.598276,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-69
21,DC:A6:32:55:FC:D8,2020-07-04 15:47:55.005798,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-74
22,DC:A6:32:55:FC:D8,2020-07-04 15:47:56.305727,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-73
23,DC:A6:32:55:FC:D8,2020-07-04 15:47:57.275597,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-74
