SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:55:FC:D8,2020-07-10 14:59:53.251296,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-63
1,DC:A6:32:55:FC:D8,2020-07-10 14:59:54.172811,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-58
2,DC:A6:32:55:FC:D8,2020-07-10 14:59:55.657870,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-59
3,DC:A6:32:55:FC:D8,2020-07-10 14:59:56.100320,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-61
4,DC:A6:32:55:FC:D8,2020-07-10 14:59:58.105586,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-60
5,DC:A6:32:55:FC:D8,2020-07-10 14:59:59.140558,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-59
6,DC:A6:32:55:FC:D8,2020-07-10 15:00:00.150555,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-58
7,DC:A6:32:55:FC:D8,2020-07-10 15:00:02.155739,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-60
8,DC:A6:32:55:FC:D8,2020-07-10 15:00:03.160725,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-66
9,DC:A6:32:55:FC:D8,2020-07-10 15:00:04.325708,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-67
10,DC:A6:32:55:FC:D8,2020-07-10 15:00:05.185604,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-67
11,DC:A6:32:55:FC:D8,2020-07-10 15:00:06.011864,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-67
12,DC:A6:32:55:FC:D8,2020-07-10 15:00:07.391977,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-59
13,DC:A6:32:55:FC:D8,2020-07-10 15:00:08.485811,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-61
14,DC:A6:32:55:FC:D8,2020-07-10 15:00:09.253323,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-60
15,DC:A6:32:55:FC:D8,2020-07-10 15:00:10.057567,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-61
16,DC:A6:32:55:FC:D8,2020-07-10 15:00:11.073849,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-66
17,DC:A6:32:55:FC:D8,2020-07-10 15:00:12.350903,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-61
18,DC:A6:32:55:FC:D8,2020-07-10 15:00:13.152142,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-61
19,DC:A6:32:55:FC:D8,2020-07-10 15:00:14.254674,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-59
20,DC:A6:32:55:FC:D8,2020-07-10 15:00:15.233403,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-60
21,DC:A6:32:55:FC:D8,2020-07-10 15:00:17.238568,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-58
