SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:55:FC:D8,2020-07-12 17:20:38.628154,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-46
1,DC:A6:32:55:FC:D8,2020-07-12 17:20:39.045352,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-48
2,DC:A6:32:55:FC:D8,2020-07-12 17:20:40.543297,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-48
3,DC:A6:32:55:FC:D8,2020-07-12 17:20:41.229371,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-48
4,DC:A6:32:55:FC:D8,2020-07-12 17:20:42.151853,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-51
5,DC:A6:32:55:FC:D8,2020-07-12 17:20:44.156972,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-51
6,DC:A6:32:55:FC:D8,2020-07-12 17:20:45.023262,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-51
7,DC:A6:32:55:FC:D8,2020-07-12 17:20:47.027543,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-47
8,DC:A6:32:55:FC:D8,2020-07-12 17:20:49.031968,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-47
9,DC:A6:32:55:FC:D8,2020-07-12 17:20:50.112070,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-48
10,DC:A6:32:55:FC:D8,2020-07-12 17:20:52.117072,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-48
11,DC:A6:32:55:FC:D8,2020-07-12 17:20:54.122065,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-44
12,DC:A6:32:55:FC:D8,2020-07-12 17:20:55.043311,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-48
13,DC:A6:32:55:FC:D8,2020-07-12 17:20:56.322024,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-46
14,DC:A6:32:55:FC:D8,2020-07-12 17:20:57.044521,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-51
15,DC:A6:32:55:FC:D8,2020-07-12 17:20:59.049607,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-46
16,DC:A6:32:55:FC:D8,2020-07-12 17:21:01.054749,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-45
17,DC:A6:32:55:FC:D8,2020-07-12 17:21:03.059854,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-46
18,DC:A6:32:55:FC:D8,2020-07-12 17:21:04.373767,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-48
19,DC:A6:32:55:FC:D8,2020-07-12 17:21:05.063791,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-47
20,DC:A6:32:55:FC:D8,2020-07-12 17:21:06.500085,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-51
21,DC:A6:32:55:FC:D8,2020-07-12 17:21:08.505349,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-44
