SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:55:FC:D8,2020-07-12 17:27:41.003812,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-61,1.0
1,DC:A6:32:55:FC:D8,2020-07-12 17:27:42.132350,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-60,1.0
2,DC:A6:32:55:FC:D8,2020-07-12 17:27:43.202987,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-58,1.0
3,DC:A6:32:55:FC:D8,2020-07-12 17:27:44.396807,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-57,1.0
4,DC:A6:32:55:FC:D8,2020-07-12 17:27:45.141883,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-56,1.0
5,DC:A6:32:55:FC:D8,2020-07-12 17:27:46.085673,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-57,1.0
6,DC:A6:32:55:FC:D8,2020-07-12 17:27:47.339364,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-63,1.0
7,DC:A6:32:55:FC:D8,2020-07-12 17:27:49.343804,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-62,1.0
8,DC:A6:32:55:FC:D8,2020-07-12 17:27:50.140782,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-57,1.0
9,DC:A6:32:55:FC:D8,2020-07-12 17:27:52.145844,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-62,1.0
10,DC:A6:32:55:FC:D8,2020-07-12 17:27:53.287095,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-57,1.0
11,DC:A6:32:55:FC:D8,2020-07-12 17:27:54.630873,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-56,1.0
12,DC:A6:32:55:FC:D8,2020-07-12 17:27:55.078400,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-56,1.0
13,DC:A6:32:55:FC:D8,2020-07-12 17:27:57.029030,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-62,1.0
14,DC:A6:32:55:FC:D8,2020-07-12 17:27:59.034455,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-57,1.0
15,DC:A6:32:55:FC:D8,2020-07-12 17:28:01.039902,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-56,1.0
16,DC:A6:32:55:FC:D8,2020-07-12 17:28:03.044881,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-58,1.0
17,DC:A6:32:55:FC:D8,2020-07-12 17:28:05.050033,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-62,1.0
18,DC:A6:32:55:FC:D8,2020-07-12 17:28:06.093702,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-57,1.0
19,DC:A6:32:55:FC:D8,2020-07-12 17:28:08.098104,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-58,1.0
20,DC:A6:32:55:FC:D8,2020-07-12 17:28:10.102634,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-61,1.0
21,DC:A6:32:55:FC:D8,2020-07-12 17:28:12.107646,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-57,1.0
22,DC:A6:32:55:FC:D8,2020-07-12 17:28:14.112070,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-57,1.0
23,DC:A6:32:55:FC:D8,2020-07-12 17:28:16.117797,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-56,1.0
24,DC:A6:32:55:FC:D8,2020-07-12 17:28:18.122839,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-56,1.0
25,DC:A6:32:55:FC:D8,2020-07-12 17:28:19.979137,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-62,1.0
26,DC:A6:32:55:FC:D8,2020-07-12 17:28:20.002697,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-56,1.0
27,DC:A6:32:55:FC:D8,2020-07-12 17:28:22.007928,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-58,1.0
28,DC:A6:32:55:FC:D8,2020-07-12 17:28:24.013014,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-61,1.0
29,DC:A6:32:55:FC:D8,2020-07-12 17:28:25.155567,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-57,1.0
30,DC:A6:32:55:FC:D8,2020-07-12 17:28:27.160534,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-57,1.0
31,DC:A6:32:55:FC:D8,2020-07-12 17:28:28.174285,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-57,1.0
32,DC:A6:32:55:FC:D8,2020-07-12 17:28:29.445625,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-58,1.0
33,DC:A6:32:55:FC:D8,2020-07-12 17:28:31.450706,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-57,1.0
34,DC:A6:32:55:FC:D8,2020-07-12 17:28:33.455742,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-58,1.0
35,DC:A6:32:55:FC:D8,2020-07-12 17:28:34.070677,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-62,1.0
36,DC:A6:32:55:FC:D8,2020-07-12 17:28:36.075859,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-56,1.0
37,DC:A6:32:55:FC:D8,2020-07-12 17:28:38.080185,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-56,1.0
38,DC:A6:32:55:FC:D8,2020-07-12 17:28:39.013295,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-58,1.0
