SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:55:FC:D8,2020-07-13 20:41:26.903030,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-88,1.5
1,DC:A6:32:55:FC:D8,2020-07-13 20:41:27.040891,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-86,1.5
2,DC:A6:32:55:FC:D8,2020-07-13 20:41:28.405827,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-96,1.5
3,DC:A6:32:55:FC:D8,2020-07-13 20:41:30.411580,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-94,1.5
4,DC:A6:32:55:FC:D8,2020-07-13 20:41:33.473145,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-97,1.5
5,DC:A6:32:55:FC:D8,2020-07-13 20:41:35.478169,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-98,1.5
6,DC:A6:32:55:FC:D8,2020-07-13 20:41:36.138134,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-98,1.5
7,DC:A6:32:55:FC:D8,2020-07-13 20:41:38.147147,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-94,1.5
8,DC:A6:32:55:FC:D8,2020-07-13 20:41:39.220801,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-96,1.5
9,DC:A6:32:55:FC:D8,2020-07-13 20:41:40.675840,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-92,1.5
10,DC:A6:32:55:FC:D8,2020-07-13 20:41:41.659623,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-97,1.5
11,DC:A6:32:55:FC:D8,2020-07-13 20:41:42.732267,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-95,1.5
12,DC:A6:32:55:FC:D8,2020-07-13 20:41:43.010877,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-95,1.5
13,DC:A6:32:55:FC:D8,2020-07-13 20:41:44.649827,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-95,1.5
14,DC:A6:32:55:FC:D8,2020-07-13 20:41:45.202220,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-95,1.5
15,DC:A6:32:55:FC:D8,2020-07-13 20:41:46.032269,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-91,1.5
16,DC:A6:32:55:FC:D8,2020-07-13 20:41:47.072318,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-90,1.5
17,DC:A6:32:55:FC:D8,2020-07-13 20:41:48.972482,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-87,1.5
18,DC:A6:32:55:FC:D8,2020-07-13 20:41:49.052309,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-98,1.5
19,DC:A6:32:55:FC:D8,2020-07-13 20:41:50.332671,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-90,1.5
20,DC:A6:32:55:FC:D8,2020-07-13 20:41:52.066362,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-98,1.5
21,DC:A6:32:55:FC:D8,2020-07-13 20:41:53.322613,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-98,1.5
22,DC:A6:32:55:FC:D8,2020-07-13 20:41:55.331080,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-91,1.5
23,DC:A6:32:55:FC:D8,2020-07-13 20:41:57.336596,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-96,1.5
