SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:55:FC:D8,2020-07-12 20:24:17.532704,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-80,4.0
1,DC:A6:32:55:FC:D8,2020-07-12 20:24:18.096535,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79,4.0
2,DC:A6:32:55:FC:D8,2020-07-12 20:24:19.193968,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-80,4.0
3,DC:A6:32:55:FC:D8,2020-07-12 20:24:20.826562,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-78,4.0
4,DC:A6:32:55:FC:D8,2020-07-12 20:24:21.017729,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79,4.0
5,DC:A6:32:55:FC:D8,2020-07-12 20:24:23.022965,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-78,4.0
6,DC:A6:32:55:FC:D8,2020-07-12 20:24:24.212855,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-77,4.0
7,DC:A6:32:55:FC:D8,2020-07-12 20:24:25.446754,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76,4.0
8,DC:A6:32:55:FC:D8,2020-07-12 20:24:26.262905,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-78,4.0
9,DC:A6:32:55:FC:D8,2020-07-12 20:24:27.069852,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-77,4.0
10,DC:A6:32:55:FC:D8,2020-07-12 20:24:29.074278,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-80,4.0
11,DC:A6:32:55:FC:D8,2020-07-12 20:24:30.473029,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,4.0
12,DC:A6:32:55:FC:D8,2020-07-12 20:24:31.407438,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76,4.0
13,DC:A6:32:55:FC:D8,2020-07-12 20:24:33.413091,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79,4.0
14,DC:A6:32:55:FC:D8,2020-07-12 20:24:35.417367,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76,4.0
15,DC:A6:32:55:FC:D8,2020-07-12 20:24:36.125520,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-78,4.0
16,DC:A6:32:55:FC:D8,2020-07-12 20:24:37.045623,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-78,4.0
17,DC:A6:32:55:FC:D8,2020-07-12 20:24:38.085582,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76,4.0
18,DC:A6:32:55:FC:D8,2020-07-12 20:24:40.090591,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-78,4.0
19,DC:A6:32:55:FC:D8,2020-07-12 20:24:42.095856,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-95,4.0
20,DC:A6:32:55:FC:D8,2020-07-12 20:24:44.100768,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76,4.0
21,DC:A6:32:55:FC:D8,2020-07-12 20:24:45.561871,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-77,4.0
22,DC:A6:32:55:FC:D8,2020-07-12 20:24:46.091861,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-77,4.0
23,DC:A6:32:55:FC:D8,2020-07-12 20:24:48.097076,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-93,4.0
24,DC:A6:32:55:FC:D8,2020-07-12 20:24:49.043242,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-78,4.0
25,DC:A6:32:55:FC:D8,2020-07-12 20:24:50.291989,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,4.0
26,DC:A6:32:55:FC:D8,2020-07-12 20:24:51.054489,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79,4.0
27,DC:A6:32:55:FC:D8,2020-07-12 20:24:52.157106,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79,4.0
28,DC:A6:32:55:FC:D8,2020-07-12 20:24:54.004415,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-78,4.0
