SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:55:FC:D8,2020-07-12 22:44:01.039067,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70,3.0
1,DC:A6:32:55:FC:D8,2020-07-12 22:44:03.045283,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79,3.0
2,DC:A6:32:55:FC:D8,2020-07-12 22:44:05.052033,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-71,3.0
3,DC:A6:32:55:FC:D8,2020-07-12 22:44:07.057574,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-71,3.0
4,DC:A6:32:55:FC:D8,2020-07-12 22:44:09.062736,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-78,3.0
5,DC:A6:32:55:FC:D8,2020-07-12 22:44:10.824526,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-71,3.0
6,DC:A6:32:55:FC:D8,2020-07-12 22:44:11.003954,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-71,3.0
7,DC:A6:32:55:FC:D8,2020-07-12 22:44:13.009218,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-80,3.0
8,DC:A6:32:55:FC:D8,2020-07-12 22:44:15.014127,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72,3.0
9,DC:A6:32:55:FC:D8,2020-07-12 22:44:17.019169,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72,3.0
10,DC:A6:32:55:FC:D8,2020-07-12 22:44:18.483694,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79,3.0
11,DC:A6:32:55:FC:D8,2020-07-12 22:44:20.489893,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79,3.0
12,DC:A6:32:55:FC:D8,2020-07-12 22:44:21.749328,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79,3.0
13,DC:A6:32:55:FC:D8,2020-07-12 22:44:22.009319,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-78,3.0
14,DC:A6:32:55:FC:D8,2020-07-12 22:44:24.014308,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-78,3.0
15,DC:A6:32:55:FC:D8,2020-07-12 22:44:25.841602,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-71,3.0
16,DC:A6:32:55:FC:D8,2020-07-12 22:44:26.111665,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-71,3.0
17,DC:A6:32:55:FC:D8,2020-07-12 22:44:28.116584,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-80,3.0
18,DC:A6:32:55:FC:D8,2020-07-12 22:44:29.641056,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79,3.0
19,DC:A6:32:55:FC:D8,2020-07-12 22:44:30.111338,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72,3.0
20,DC:A6:32:55:FC:D8,2020-07-12 22:44:32.116215,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-81,3.0
21,DC:A6:32:55:FC:D8,2020-07-12 22:44:33.962174,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72,3.0
22,DC:A6:32:55:FC:D8,2020-07-12 22:44:34.192121,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-71,3.0
23,DC:A6:32:55:FC:D8,2020-07-12 22:44:35.352796,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70,3.0
24,DC:A6:32:55:FC:D8,2020-07-12 22:44:36.007010,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-71,3.0
25,DC:A6:32:55:FC:D8,2020-07-12 22:44:38.011904,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-82,3.0
26,DC:A6:32:55:FC:D8,2020-07-12 22:44:40.017901,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70,3.0
27,DC:A6:32:55:FC:D8,2020-07-12 22:44:41.100918,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72,3.0
28,DC:A6:32:55:FC:D8,2020-07-12 22:44:42.144571,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72,3.0
29,DC:A6:32:55:FC:D8,2020-07-12 22:44:43.307045,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-71,3.0
