SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:55:FC:D8,2020-07-12 22:17:36.456389,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76,4.0
1,DC:A6:32:55:FC:D8,2020-07-12 22:17:38.461758,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74,4.0
2,DC:A6:32:55:FC:D8,2020-07-12 22:17:39.206010,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,4.0
3,DC:A6:32:55:FC:D8,2020-07-12 22:17:41.209950,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-71,4.0
4,DC:A6:32:55:FC:D8,2020-07-12 22:17:42.574258,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72,4.0
5,DC:A6:32:55:FC:D8,2020-07-12 22:17:43.020473,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,4.0
6,DC:A6:32:55:FC:D8,2020-07-12 22:17:45.025653,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72,4.0
7,DC:A6:32:55:FC:D8,2020-07-12 22:17:47.030717,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74,4.0
8,DC:A6:32:55:FC:D8,2020-07-12 22:17:49.035880,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72,4.0
9,DC:A6:32:55:FC:D8,2020-07-12 22:17:51.040828,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,4.0
10,DC:A6:32:55:FC:D8,2020-07-12 22:17:52.165851,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74,4.0
11,DC:A6:32:55:FC:D8,2020-07-12 22:17:54.170892,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73,4.0
12,DC:A6:32:55:FC:D8,2020-07-12 22:17:55.517789,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72,4.0
13,DC:A6:32:55:FC:D8,2020-07-12 22:17:56.063347,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,4.0
14,DC:A6:32:55:FC:D8,2020-07-12 22:17:58.068462,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,4.0
15,DC:A6:32:55:FC:D8,2020-07-12 22:17:59.106023,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72,4.0
16,DC:A6:32:55:FC:D8,2020-07-12 22:18:00.056649,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74,4.0
17,DC:A6:32:55:FC:D8,2020-07-12 22:18:02.061174,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74,4.0
18,DC:A6:32:55:FC:D8,2020-07-12 22:18:04.066197,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73,4.0
19,DC:A6:32:55:FC:D8,2020-07-12 22:18:06.071266,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72,4.0
20,DC:A6:32:55:FC:D8,2020-07-12 22:18:08.076329,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72,4.0
21,DC:A6:32:55:FC:D8,2020-07-12 22:18:10.081358,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,4.0
22,DC:A6:32:55:FC:D8,2020-07-12 22:18:12.086455,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,4.0
23,DC:A6:32:55:FC:D8,2020-07-12 22:18:14.091471,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,4.0
24,DC:A6:32:55:FC:D8,2020-07-12 22:18:15.315255,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,4.0
25,DC:A6:32:55:FC:D8,2020-07-12 22:18:16.105268,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72,4.0
26,DC:A6:32:55:FC:D8,2020-07-12 22:18:17.120856,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72,4.0
27,DC:A6:32:55:FC:D8,2020-07-12 22:18:19.125360,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,4.0
28,DC:A6:32:55:FC:D8,2020-07-12 22:18:21.130522,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72,4.0
29,DC:A6:32:55:FC:D8,2020-07-12 22:18:23.134819,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72,4.0
30,DC:A6:32:55:FC:D8,2020-07-12 22:18:24.165461,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73,4.0
31,DC:A6:32:55:FC:D8,2020-07-12 22:18:25.105520,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73,4.0
32,DC:A6:32:55:FC:D8,2020-07-12 22:18:26.131851,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74,4.0
33,DC:A6:32:55:FC:D8,2020-07-12 22:18:28.136865,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,4.0
34,DC:A6:32:55:FC:D8,2020-07-12 22:18:29.573126,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74,4.0
35,DC:A6:32:55:FC:D8,2020-07-12 22:18:30.146846,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,4.0
36,DC:A6:32:55:FC:D8,2020-07-12 22:18:31.053206,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-71,4.0
37,DC:A6:32:55:FC:D8,2020-07-12 22:18:33.058245,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70,4.0
38,DC:A6:32:55:FC:D8,2020-07-12 22:18:34.263212,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70,4.0
39,DC:A6:32:55:FC:D8,2020-07-12 22:18:35.134425,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72,4.0
