SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:55:FC:D8,2020-07-12 20:28:57.673515,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-79,3.0
1,DC:A6:32:55:FC:D8,2020-07-12 20:28:58.178331,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-77,3.0
2,DC:A6:32:55:FC:D8,2020-07-12 20:29:00.147479,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,3.0
3,DC:A6:32:55:FC:D8,2020-07-12 20:29:01.407548,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73,3.0
4,DC:A6:32:55:FC:D8,2020-07-12 20:29:03.258843,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73,3.0
5,DC:A6:32:55:FC:D8,2020-07-12 20:29:04.715007,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72,3.0
6,DC:A6:32:55:FC:D8,2020-07-12 20:29:05.016284,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72,3.0
7,DC:A6:32:55:FC:D8,2020-07-12 20:29:07.021426,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73,3.0
8,DC:A6:32:55:FC:D8,2020-07-12 20:29:09.026380,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73,3.0
9,DC:A6:32:55:FC:D8,2020-07-12 20:29:11.031393,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,3.0
10,DC:A6:32:55:FC:D8,2020-07-12 20:29:13.039956,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72,3.0
11,DC:A6:32:55:FC:D8,2020-07-12 20:29:15.045245,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73,3.0
12,DC:A6:32:55:FC:D8,2020-07-12 20:29:17.049725,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-72,3.0
13,DC:A6:32:55:FC:D8,2020-07-12 20:29:19.055333,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76,3.0
14,DC:A6:32:55:FC:D8,2020-07-12 20:29:21.060314,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73,3.0
15,DC:A6:32:55:FC:D8,2020-07-12 20:29:22.230401,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73,3.0
16,DC:A6:32:55:FC:D8,2020-07-12 20:29:24.235425,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76,3.0
17,DC:A6:32:55:FC:D8,2020-07-12 20:29:26.005429,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76,3.0
18,DC:A6:32:55:FC:D8,2020-07-12 20:29:28.010526,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74,3.0
19,DC:A6:32:55:FC:D8,2020-07-12 20:29:29.471738,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,3.0
20,DC:A6:32:55:FC:D8,2020-07-12 20:29:31.476859,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76,3.0
21,DC:A6:32:55:FC:D8,2020-07-12 20:29:32.536841,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-77,3.0
22,DC:A6:32:55:FC:D8,2020-07-12 20:29:33.158005,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-73,3.0
