SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:55:FC:D8,2020-07-13 20:05:47.750769,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-80,3.0
1,DC:A6:32:55:FC:D8,2020-07-13 20:05:48.124986,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-81,3.0
2,DC:A6:32:55:FC:D8,2020-07-13 20:05:50.125914,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-68,3.0
3,DC:A6:32:55:FC:D8,2020-07-13 20:05:52.130162,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-76,3.0
4,DC:A6:32:55:FC:D8,2020-07-13 20:05:53.204583,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-68,3.0
5,DC:A6:32:55:FC:D8,2020-07-13 20:05:55.209799,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-79,3.0
6,DC:A6:32:55:FC:D8,2020-07-13 20:05:57.065896,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-69,3.0
7,DC:A6:32:55:FC:D8,2020-07-13 20:05:58.229699,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-68,3.0
8,DC:A6:32:55:FC:D8,2020-07-13 20:05:59.302238,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-76,3.0
9,DC:A6:32:55:FC:D8,2020-07-13 20:06:00.363406,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-77,3.0
10,DC:A6:32:55:FC:D8,2020-07-13 20:06:01.145974,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-75,3.0
11,DC:A6:32:55:FC:D8,2020-07-13 20:06:03.150997,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-68,3.0
12,DC:A6:32:55:FC:D8,2020-07-13 20:06:04.342306,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-76,3.0
13,DC:A6:32:55:FC:D8,2020-07-13 20:06:05.057176,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-69,3.0
14,DC:A6:32:55:FC:D8,2020-07-13 20:06:06.013450,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-75,3.0
15,DC:A6:32:55:FC:D8,2020-07-13 20:06:08.018563,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-77,3.0
16,DC:A6:32:55:FC:D8,2020-07-13 20:06:09.183591,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-77,3.0
