SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:55:FC:D8,2020-07-13 20:23:07.508713,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-79,4.5
1,DC:A6:32:55:FC:D8,2020-07-13 20:23:08.007504,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-94,4.5
2,DC:A6:32:55:FC:D8,2020-07-13 20:23:54.022556,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-101,4.5
3,DC:A6:32:55:FC:D8,2020-07-13 20:24:00.003245,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-98,4.5
4,DC:A6:32:55:FC:D8,2020-07-13 20:24:01.291609,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-101,4.5
5,DC:A6:32:55:FC:D8,2020-07-13 20:24:02.122861,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-100,4.5
6,DC:A6:32:55:FC:D8,2020-07-13 20:24:05.129422,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-98,4.5
7,DC:A6:32:55:FC:D8,2020-07-13 20:24:06.048245,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-99,4.5
8,DC:A6:32:55:FC:D8,2020-07-13 20:24:07.425822,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-99,4.5
