SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:55:FC:D8,2020-07-12 17:05:12.978443,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-66,2.0
1,DC:A6:32:55:FC:D8,2020-07-12 17:05:13.055841,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-66,2.0
2,DC:A6:32:55:FC:D8,2020-07-12 17:05:14.004450,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-67,2.0
3,DC:A6:32:55:FC:D8,2020-07-12 17:05:16.009436,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-68,2.0
4,DC:A6:32:55:FC:D8,2020-07-12 17:05:17.148110,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-65,2.0
5,DC:A6:32:55:FC:D8,2020-07-12 17:05:18.118147,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-70,2.0
6,DC:A6:32:55:FC:D8,2020-07-12 17:05:19.109388,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-66,2.0
7,DC:A6:32:55:FC:D8,2020-07-12 17:05:21.114332,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-64,2.0
8,DC:A6:32:55:FC:D8,2020-07-12 17:05:22.031868,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-66,2.0
9,DC:A6:32:55:FC:D8,2020-07-12 17:05:24.036877,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-65,2.0
10,DC:A6:32:55:FC:D8,2020-07-12 17:05:25.018107,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-65,2.0
11,DC:A6:32:55:FC:D8,2020-07-12 17:05:27.023065,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-67,2.0
12,DC:A6:32:55:FC:D8,2020-07-12 17:05:29.028047,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-70,2.0
13,DC:A6:32:55:FC:D8,2020-07-12 17:05:30.264358,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-71,2.0
14,DC:A6:32:55:FC:D8,2020-07-12 17:05:31.371825,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-70,2.0
15,DC:A6:32:55:FC:D8,2020-07-12 17:05:33.376824,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-64,2.0
16,DC:A6:32:55:FC:D8,2020-07-12 17:05:34.335628,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-66,2.0
17,DC:A6:32:55:FC:D8,2020-07-12 17:05:35.338089,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-68,2.0
18,DC:A6:32:55:FC:D8,2020-07-12 17:05:37.343064,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-68,2.0
19,DC:A6:32:55:FC:D8,2020-07-12 17:05:38.097969,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-71,2.0
20,DC:A6:32:55:FC:D8,2020-07-12 17:05:40.103084,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-71,2.0
21,DC:A6:32:55:FC:D8,2020-07-12 17:05:41.392988,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-65,2.0
22,DC:A6:32:55:FC:D8,2020-07-12 17:05:43.398059,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-70,2.0
23,DC:A6:32:55:FC:D8,2020-07-12 17:05:45.034165,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-65,2.0
24,DC:A6:32:55:FC:D8,2020-07-12 17:05:47.039294,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-65,2.0
25,DC:A6:32:55:FC:D8,2020-07-12 17:05:49.044334,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-69,2.0
26,DC:A6:32:55:FC:D8,2020-07-12 17:05:51.049317,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-65,2.0
27,DC:A6:32:55:FC:D8,2020-07-12 17:05:53.053736,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-66,2.0
28,DC:A6:32:55:FC:D8,2020-07-12 17:05:55.059343,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-70,2.0
29,DC:A6:32:55:FC:D8,2020-07-12 17:05:56.234237,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-69,2.0
30,DC:A6:32:55:FC:D8,2020-07-12 17:05:57.722918,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-65,2.0
31,DC:A6:32:55:FC:D8,2020-07-12 17:05:58.144142,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-70,2.0
32,DC:A6:32:55:FC:D8,2020-07-12 17:05:59.869344,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-70,2.0
33,DC:A6:32:55:FC:D8,2020-07-12 17:06:00.019207,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-65,2.0
34,DC:A6:32:55:FC:D8,2020-07-12 17:06:02.024376,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-69,2.0
35,DC:A6:32:55:FC:D8,2020-07-12 17:06:04.029395,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-67,2.0
36,DC:A6:32:55:FC:D8,2020-07-12 17:06:06.034333,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-64,2.0
