SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:55:FC:D8,2020-07-12 17:39:59.513677,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-64,3.0
1,DC:A6:32:55:FC:D8,2020-07-12 17:40:00.633706,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-78,3.0
2,DC:A6:32:55:FC:D8,2020-07-12 17:40:01.020520,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-65,3.0
3,DC:A6:32:55:FC:D8,2020-07-12 17:40:02.263799,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-67,3.0
4,DC:A6:32:55:FC:D8,2020-07-12 17:40:03.026337,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-67,3.0
5,DC:A6:32:55:FC:D8,2020-07-12 17:40:05.031366,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-65,3.0
6,DC:A6:32:55:FC:D8,2020-07-12 17:40:07.036332,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-64,3.0
7,DC:A6:32:55:FC:D8,2020-07-12 17:40:08.347651,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-67,3.0
8,DC:A6:32:55:FC:D8,2020-07-12 17:40:09.267562,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-65,3.0
9,DC:A6:32:55:FC:D8,2020-07-12 17:40:10.180114,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-67,3.0
10,DC:A6:32:55:FC:D8,2020-07-12 17:40:11.275157,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-81,3.0
11,DC:A6:32:55:FC:D8,2020-07-12 17:40:12.378921,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-82,3.0
12,DC:A6:32:55:FC:D8,2020-07-12 17:40:13.402098,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-67,3.0
13,DC:A6:32:55:FC:D8,2020-07-12 17:40:14.450750,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-81,3.0
14,DC:A6:32:55:FC:D8,2020-07-12 17:40:15.128309,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-81,3.0
15,DC:A6:32:55:FC:D8,2020-07-12 17:40:17.132784,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-82,3.0
16,DC:A6:32:55:FC:D8,2020-07-12 17:40:18.285349,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-64,3.0
17,DC:A6:32:55:FC:D8,2020-07-12 17:40:19.056456,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-66,3.0
18,DC:A6:32:55:FC:D8,2020-07-12 17:40:20.552760,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-67,3.0
19,DC:A6:32:55:FC:D8,2020-07-12 17:40:21.175812,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-78,3.0
20,DC:A6:32:55:FC:D8,2020-07-12 17:40:23.180433,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-67,3.0
21,DC:A6:32:55:FC:D8,2020-07-12 17:40:24.216676,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-79,3.0
22,DC:A6:32:55:FC:D8,2020-07-12 17:40:25.405307,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-67,3.0
23,DC:A6:32:55:FC:D8,2020-07-12 17:40:26.058384,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-80,3.0
24,DC:A6:32:55:FC:D8,2020-07-12 17:40:27.070336,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-65,3.0
25,DC:A6:32:55:FC:D8,2020-07-12 17:40:29.075551,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-64,3.0
26,DC:A6:32:55:FC:D8,2020-07-12 17:40:30.105498,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-66,3.0
27,DC:A6:32:55:FC:D8,2020-07-12 17:40:32.110599,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-82,3.0
28,DC:A6:32:55:FC:D8,2020-07-12 17:40:33.504392,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-67,3.0
29,DC:A6:32:55:FC:D8,2020-07-12 17:40:34.072390,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-82,3.0
30,DC:A6:32:55:FC:D8,2020-07-12 17:40:35.240598,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-65,3.0
31,DC:A6:32:55:FC:D8,2020-07-12 17:40:36.588900,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-67,3.0
32,DC:A6:32:55:FC:D8,2020-07-12 17:40:37.270660,a93f4238-c482-11ea-bd43-dca63255fcd7,1,1,1,-67,3.0
