SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:55:FC:D8,2020-07-12 20:42:14.814054,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-43,0.25
1,DC:A6:32:55:FC:D8,2020-07-12 20:42:15.024824,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-43,0.25
2,DC:A6:32:55:FC:D8,2020-07-12 20:42:17.029722,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-41,0.25
3,DC:A6:32:55:FC:D8,2020-07-12 20:42:19.034146,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-43,0.25
4,DC:A6:32:55:FC:D8,2020-07-12 20:42:21.038526,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-43,0.25
5,DC:A6:32:55:FC:D8,2020-07-12 20:42:22.326995,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-43,0.25
6,DC:A6:32:55:FC:D8,2020-07-12 20:42:23.543987,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-43,0.25
7,DC:A6:32:55:FC:D8,2020-07-12 20:42:24.613650,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-43,0.25
8,DC:A6:32:55:FC:D8,2020-07-12 20:42:25.004113,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-43,0.25
9,DC:A6:32:55:FC:D8,2020-07-12 20:42:26.286929,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-43,0.25
10,DC:A6:32:55:FC:D8,2020-07-12 20:42:27.008023,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-44,0.25
11,DC:A6:32:55:FC:D8,2020-07-12 20:42:28.016488,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-45,0.25
12,DC:A6:32:55:FC:D8,2020-07-12 20:42:29.301006,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-43,0.25
13,DC:A6:32:55:FC:D8,2020-07-12 20:42:31.306787,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-42,0.25
14,DC:A6:32:55:FC:D8,2020-07-12 20:42:32.074549,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-43,0.25
15,DC:A6:32:55:FC:D8,2020-07-12 20:42:33.423556,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-39,0.25
16,DC:A6:32:55:FC:D8,2020-07-12 20:42:35.429170,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-39,0.25
17,DC:A6:32:55:FC:D8,2020-07-12 20:42:36.011413,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-43,0.25
18,DC:A6:32:55:FC:D8,2020-07-12 20:42:38.015951,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-43,0.25
19,DC:A6:32:55:FC:D8,2020-07-12 20:42:39.035479,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-44,0.25
20,DC:A6:32:55:FC:D8,2020-07-12 20:42:40.407611,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-43,0.25
21,DC:A6:32:55:FC:D8,2020-07-12 20:42:41.927104,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-43,0.25
22,DC:A6:32:55:FC:D8,2020-07-12 20:42:42.008221,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-44,0.25
23,DC:A6:32:55:FC:D8,2020-07-12 20:42:43.245485,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-44,0.25
24,DC:A6:32:55:FC:D8,2020-07-12 20:42:45.250061,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-43,0.25
25,DC:A6:32:55:FC:D8,2020-07-12 20:42:46.629053,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-43,0.25
26,DC:A6:32:55:FC:D8,2020-07-12 20:42:47.120286,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-43,0.25
27,DC:A6:32:55:FC:D8,2020-07-12 20:42:49.125807,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-44,0.25
28,DC:A6:32:55:FC:D8,2020-07-12 20:42:51.130990,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-43,0.25
29,DC:A6:32:55:FC:D8,2020-07-12 20:42:53.136376,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-39,0.25
30,DC:A6:32:55:FC:D8,2020-07-12 20:42:54.090116,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-43,0.25
31,DC:A6:32:55:FC:D8,2020-07-12 20:42:56.095392,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-43,0.25
32,DC:A6:32:55:FC:D8,2020-07-12 20:42:58.099423,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-43,0.25
33,DC:A6:32:55:FC:D8,2020-07-12 20:43:00.104645,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-43,0.25
34,DC:A6:32:55:FC:D8,2020-07-12 20:43:01.479805,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-39,0.25
35,DC:A6:32:55:FC:D8,2020-07-12 20:43:02.637404,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-43,0.25
36,DC:A6:32:55:FC:D8,2020-07-12 20:43:03.102291,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-44,0.25
37,DC:A6:32:55:FC:D8,2020-07-12 20:43:05.107523,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-43,0.25
38,DC:A6:32:55:FC:D8,2020-07-12 20:43:07.112621,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-43,0.25
39,DC:A6:32:55:FC:D8,2020-07-12 20:43:08.611451,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-40,0.25
40,DC:A6:32:55:FC:D8,2020-07-12 20:43:09.038826,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-41,0.25
41,DC:A6:32:55:FC:D8,2020-07-12 20:43:10.888973,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-41,0.25
42,DC:A6:32:55:FC:D8,2020-07-12 20:43:11.046351,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-44,0.25
43,DC:A6:32:55:FC:D8,2020-07-12 20:43:13.051623,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-43,0.25
