SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:55:FC:D8,2020-07-10 15:02:35.313661,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-62,2.0
1,DC:A6:32:55:FC:D8,2020-07-10 15:02:36.094061,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-82,2.0
2,DC:A6:32:55:FC:D8,2020-07-10 15:02:37.062752,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-75,2.0
3,DC:A6:32:55:FC:D8,2020-07-10 15:02:39.067854,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-79,2.0
4,DC:A6:32:55:FC:D8,2020-07-10 15:02:40.320944,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-69,2.0
5,DC:A6:32:55:FC:D8,2020-07-10 15:02:41.153942,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-62,2.0
6,DC:A6:32:55:FC:D8,2020-07-10 15:02:42.053915,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-68,2.0
7,DC:A6:32:55:FC:D8,2020-07-10 15:02:44.059073,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-61,2.0
8,DC:A6:32:55:FC:D8,2020-07-10 15:02:45.671601,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-69,2.0
9,DC:A6:32:55:FC:D8,2020-07-10 15:02:46.021474,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-69,2.0
10,DC:A6:32:55:FC:D8,2020-07-10 15:02:48.026521,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-61,2.0
11,DC:A6:32:55:FC:D8,2020-07-10 15:02:50.031626,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-75,2.0
12,DC:A6:32:55:FC:D8,2020-07-10 15:02:52.036586,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-61,2.0
13,DC:A6:32:55:FC:D8,2020-07-10 15:02:54.041640,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-74,2.0
14,DC:A6:32:55:FC:D8,2020-07-10 15:02:55.355312,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-62,2.0
15,DC:A6:32:55:FC:D8,2020-07-10 15:02:56.071507,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-62,2.0
16,DC:A6:32:55:FC:D8,2020-07-10 15:02:57.297233,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-68,2.0
17,DC:A6:32:55:FC:D8,2020-07-10 15:02:58.277202,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-62,2.0
18,DC:A6:32:55:FC:D8,2020-07-10 15:03:00.282889,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-74,2.0
19,DC:A6:32:55:FC:D8,2020-07-10 15:03:02.262935,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-69,2.0
20,DC:A6:32:55:FC:D8,2020-07-10 15:03:04.267970,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-61,2.0
21,DC:A6:32:55:FC:D8,2020-07-10 15:03:06.154150,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-70,2.0
22,DC:A6:32:55:FC:D8,2020-07-10 15:03:08.159183,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-73,2.0
23,DC:A6:32:55:FC:D8,2020-07-10 15:03:09.397446,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-73,2.0
24,DC:A6:32:55:FC:D8,2020-07-10 15:03:10.084129,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-68,2.0
25,DC:A6:32:55:FC:D8,2020-07-10 15:03:11.462915,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-74,2.0
26,DC:A6:32:55:FC:D8,2020-07-10 15:03:13.468046,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-69,2.0
27,DC:A6:32:55:FC:D8,2020-07-10 15:03:14.416193,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-69,2.0
28,DC:A6:32:55:FC:D8,2020-07-10 15:03:15.111641,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-78,2.0
29,DC:A6:32:55:FC:D8,2020-07-10 15:03:16.149150,1b602a2e-c2dc-11ea-af31-dca63255fcd7,1,1,1,-62,2.0
