SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:55:FC:D8,2020-07-13 20:37:59.240137,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-96,2.0
1,DC:A6:32:55:FC:D8,2020-07-13 20:38:01.028819,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-97,2.0
2,DC:A6:32:55:FC:D8,2020-07-13 20:38:02.046290,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-96,2.0
3,DC:A6:32:55:FC:D8,2020-07-13 20:38:04.051519,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-94,2.0
4,DC:A6:32:55:FC:D8,2020-07-13 20:38:05.039176,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-99,2.0
5,DC:A6:32:55:FC:D8,2020-07-13 20:38:07.038436,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-99,2.0
6,DC:A6:32:55:FC:D8,2020-07-13 20:38:08.145457,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-97,2.0
7,DC:A6:32:55:FC:D8,2020-07-13 20:38:10.033665,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-101,2.0
8,DC:A6:32:55:FC:D8,2020-07-13 20:38:11.082065,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-98,2.0
9,DC:A6:32:55:FC:D8,2020-07-13 20:38:12.138966,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-94,2.0
10,DC:A6:32:55:FC:D8,2020-07-13 20:38:14.143599,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-95,2.0
11,DC:A6:32:55:FC:D8,2020-07-13 20:38:15.109915,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-95,2.0
12,DC:A6:32:55:FC:D8,2020-07-13 20:38:16.007347,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-95,2.0
13,DC:A6:32:55:FC:D8,2020-07-13 20:38:18.012603,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-96,2.0
14,DC:A6:32:55:FC:D8,2020-07-13 20:38:20.017810,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-96,2.0
15,DC:A6:32:55:FC:D8,2020-07-13 20:38:22.022867,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-93,2.0
16,DC:A6:32:55:FC:D8,2020-07-13 20:38:23.020076,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-94,2.0
17,DC:A6:32:55:FC:D8,2020-07-13 20:38:24.917021,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-93,2.0
18,DC:A6:32:55:FC:D8,2020-07-13 20:38:25.001816,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-94,2.0
19,DC:A6:32:55:FC:D8,2020-07-13 20:38:27.007122,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-95,2.0
20,DC:A6:32:55:FC:D8,2020-07-13 20:38:28.120561,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-95,2.0
21,DC:A6:32:55:FC:D8,2020-07-13 20:38:29.249820,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-96,2.0
22,DC:A6:32:55:FC:D8,2020-07-13 20:38:30.059911,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-94,2.0
23,DC:A6:32:55:FC:D8,2020-07-13 20:38:31.148654,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-94,2.0
24,DC:A6:32:55:FC:D8,2020-07-13 20:38:32.540030,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-96,2.0
25,DC:A6:32:55:FC:D8,2020-07-13 20:38:33.326061,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-93,2.0
26,DC:A6:32:55:FC:D8,2020-07-13 20:38:35.331684,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-93,2.0
27,DC:A6:32:55:FC:D8,2020-07-13 20:38:37.011625,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-94,2.0
28,DC:A6:32:55:FC:D8,2020-07-13 20:38:39.016947,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-95,2.0
29,DC:A6:32:55:FC:D8,2020-07-13 20:38:40.128345,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-94,2.0
30,DC:A6:32:55:FC:D8,2020-07-13 20:38:41.197088,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-93,2.0
31,DC:A6:32:55:FC:D8,2020-07-13 20:38:42.279737,20359444-c561-11ea-9ad1-dca63255fcd7,1,1,1,-94,2.0
