SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:55:FC:D8,2020-07-12 20:59:59.832678,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-69,1.5
1,DC:A6:32:55:FC:D8,2020-07-12 21:00:00.019358,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-66,1.5
2,DC:A6:32:55:FC:D8,2020-07-12 21:00:02.023714,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-69,1.5
3,DC:A6:32:55:FC:D8,2020-07-12 21:00:03.728810,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,1.5
4,DC:A6:32:55:FC:D8,2020-07-12 21:00:04.240701,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-69,1.5
5,DC:A6:32:55:FC:D8,2020-07-12 21:00:05.220185,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-67,1.5
6,DC:A6:32:55:FC:D8,2020-07-12 21:00:07.225343,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-67,1.5
7,DC:A6:32:55:FC:D8,2020-07-12 21:00:08.646734,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76,1.5
8,DC:A6:32:55:FC:D8,2020-07-12 21:00:09.009120,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70,1.5
9,DC:A6:32:55:FC:D8,2020-07-12 21:00:10.826281,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-67,1.5
10,DC:A6:32:55:FC:D8,2020-07-12 21:00:11.025537,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70,1.5
11,DC:A6:32:55:FC:D8,2020-07-12 21:00:12.275778,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-67,1.5
12,DC:A6:32:55:FC:D8,2020-07-12 21:00:14.280937,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70,1.5
13,DC:A6:32:55:FC:D8,2020-07-12 21:00:16.286090,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70,1.5
14,DC:A6:32:55:FC:D8,2020-07-12 21:00:17.509216,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,1.5
15,DC:A6:32:55:FC:D8,2020-07-12 21:00:18.341194,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-69,1.5
16,DC:A6:32:55:FC:D8,2020-07-12 21:00:19.167414,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-67,1.5
17,DC:A6:32:55:FC:D8,2020-07-12 21:00:20.266795,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76,1.5
18,DC:A6:32:55:FC:D8,2020-07-12 21:00:21.640053,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-69,1.5
19,DC:A6:32:55:FC:D8,2020-07-12 21:00:23.014665,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-68,1.5
20,DC:A6:32:55:FC:D8,2020-07-12 21:00:24.301554,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-67,1.5
21,DC:A6:32:55:FC:D8,2020-07-12 21:00:26.306672,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-69,1.5
22,DC:A6:32:55:FC:D8,2020-07-12 21:00:27.400538,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-69,1.5
23,DC:A6:32:55:FC:D8,2020-07-12 21:00:28.081874,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76,1.5
24,DC:A6:32:55:FC:D8,2020-07-12 21:00:29.038046,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,1.5
25,DC:A6:32:55:FC:D8,2020-07-12 21:00:30.675829,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-71,1.5
26,DC:A6:32:55:FC:D8,2020-07-12 21:00:31.244618,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-69,1.5
27,DC:A6:32:55:FC:D8,2020-07-12 21:00:32.028312,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-66,1.5
28,DC:A6:32:55:FC:D8,2020-07-12 21:00:34.032882,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-68,1.5
29,DC:A6:32:55:FC:D8,2020-07-12 21:00:36.038625,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-69,1.5
30,DC:A6:32:55:FC:D8,2020-07-12 21:00:38.043778,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-67,1.5
31,DC:A6:32:55:FC:D8,2020-07-12 21:00:39.617528,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76,1.5
32,DC:A6:32:55:FC:D8,2020-07-12 21:00:40.058785,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70,1.5
33,DC:A6:32:55:FC:D8,2020-07-12 21:00:41.431375,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-69,1.5
34,DC:A6:32:55:FC:D8,2020-07-12 21:00:42.261348,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-69,1.5
35,DC:A6:32:55:FC:D8,2020-07-12 21:00:43.297838,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-74,1.5
36,DC:A6:32:55:FC:D8,2020-07-12 21:00:45.302915,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-67,1.5
37,DC:A6:32:55:FC:D8,2020-07-12 21:00:46.505413,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,1.5
38,DC:A6:32:55:FC:D8,2020-07-12 21:00:47.073523,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-75,1.5
39,DC:A6:32:55:FC:D8,2020-07-12 21:00:48.870627,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-67,1.5
40,DC:A6:32:55:FC:D8,2020-07-12 21:00:49.002986,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-68,1.5
41,DC:A6:32:55:FC:D8,2020-07-12 21:00:51.008230,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-76,1.5
42,DC:A6:32:55:FC:D8,2020-07-12 21:00:52.708277,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-66,1.5
43,DC:A6:32:55:FC:D8,2020-07-12 21:00:53.887771,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70,1.5
44,DC:A6:32:55:FC:D8,2020-07-12 21:00:54.020803,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-69,1.5
45,DC:A6:32:55:FC:D8,2020-07-12 21:00:56.026022,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-78,1.5
46,DC:A6:32:55:FC:D8,2020-07-12 21:00:57.689172,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-69,1.5
47,DC:A6:32:55:FC:D8,2020-07-12 21:00:58.041105,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70,1.5
48,DC:A6:32:55:FC:D8,2020-07-12 21:00:59.619885,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-69,1.5
