SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:55:FC:D8,2020-07-04 15:56:39.801758,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-70,3.5
1,DC:A6:32:55:FC:D8,2020-07-04 15:56:40.057364,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-71,3.5
2,DC:A6:32:55:FC:D8,2020-07-04 15:56:41.937642,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-75,3.5
3,DC:A6:32:55:FC:D8,2020-07-04 15:56:42.037416,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-70,3.5
4,DC:A6:32:55:FC:D8,2020-07-04 15:56:43.232464,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-77,3.5
5,DC:A6:32:55:FC:D8,2020-07-04 15:56:44.497371,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-71,3.5
6,DC:A6:32:55:FC:D8,2020-07-04 15:56:45.004836,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-71,3.5
7,DC:A6:32:55:FC:D8,2020-07-04 15:56:46.226079,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-76,3.5
8,DC:A6:32:55:FC:D8,2020-07-04 15:56:47.099038,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-75,3.5
9,DC:A6:32:55:FC:D8,2020-07-04 15:56:48.745784,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-71,3.5
10,DC:A6:32:55:FC:D8,2020-07-04 15:56:49.100697,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-72,3.5
11,DC:A6:32:55:FC:D8,2020-07-04 15:56:50.132056,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-56,3.5
12,DC:A6:32:55:FC:D8,2020-07-04 15:56:51.446939,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-69,3.5
13,DC:A6:32:55:FC:D8,2020-07-04 15:56:52.344267,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-71,3.5
14,DC:A6:32:55:FC:D8,2020-07-04 15:56:53.161698,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-71,3.5
15,DC:A6:32:55:FC:D8,2020-07-04 15:56:55.120407,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-69,3.5
16,DC:A6:32:55:FC:D8,2020-07-04 15:56:56.179771,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-71,3.5
17,DC:A6:32:55:FC:D8,2020-07-04 15:56:58.185280,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-70,3.5
18,DC:A6:32:55:FC:D8,2020-07-04 15:56:59.088896,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-71,3.5
19,DC:A6:32:55:FC:D8,2020-07-04 15:57:00.642669,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-71,3.5
20,DC:A6:32:55:FC:D8,2020-07-04 15:57:01.107680,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-67,3.5
21,DC:A6:32:55:FC:D8,2020-07-04 15:57:03.112498,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-72,3.5
22,DC:A6:32:55:FC:D8,2020-07-04 15:57:04.544925,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-71,3.5
23,DC:A6:32:55:FC:D8,2020-07-04 15:57:05.173690,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-76,3.5
24,DC:A6:32:55:FC:D8,2020-07-04 15:57:07.178563,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-82,3.5
25,DC:A6:32:55:FC:D8,2020-07-04 15:57:08.187794,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-73,3.5
26,DC:A6:32:55:FC:D8,2020-07-04 15:57:09.084694,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-71,3.5
27,DC:A6:32:55:FC:D8,2020-07-04 15:57:11.004723,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-71,3.5
28,DC:A6:32:55:FC:D8,2020-07-04 15:57:12.104545,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-73,3.5
29,DC:A6:32:55:FC:D8,2020-07-04 15:57:13.215690,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-74,3.5
30,DC:A6:32:55:FC:D8,2020-07-04 15:57:14.175691,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-71,3.5
31,DC:A6:32:55:FC:D8,2020-07-04 15:57:16.180769,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-73,3.5
32,DC:A6:32:55:FC:D8,2020-07-04 15:57:17.134393,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-74,3.5
33,DC:A6:32:55:FC:D8,2020-07-04 15:57:18.035503,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-72,3.5
34,DC:A6:32:55:FC:D8,2020-07-04 15:57:19.611877,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-71,3.5
35,DC:A6:32:55:FC:D8,2020-07-04 15:57:20.110623,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-73,3.5
36,DC:A6:32:55:FC:D8,2020-07-04 15:57:21.038095,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-77,3.5
37,DC:A6:32:55:FC:D8,2020-07-04 15:57:22.858000,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-75,3.5
38,DC:A6:32:55:FC:D8,2020-07-04 15:57:23.114110,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-74,3.5
39,DC:A6:32:55:FC:D8,2020-07-04 15:57:24.676783,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-72,3.5
40,DC:A6:32:55:FC:D8,2020-07-04 15:57:25.100353,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-76,3.5
41,DC:A6:32:55:FC:D8,2020-07-04 15:57:26.080435,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-71,3.5
42,DC:A6:32:55:FC:D8,2020-07-04 15:57:28.085388,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-70,3.5
43,DC:A6:32:55:FC:D8,2020-07-04 15:57:29.390408,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-73,3.5
44,DC:A6:32:55:FC:D8,2020-07-04 15:57:31.395359,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-73,3.5
45,DC:A6:32:55:FC:D8,2020-07-04 15:57:32.852728,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-75,3.5
46,DC:A6:32:55:FC:D8,2020-07-04 15:57:33.015118,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-71,3.5
47,DC:A6:32:55:FC:D8,2020-07-04 15:57:35.020282,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-71,3.5
48,DC:A6:32:55:FC:D8,2020-07-04 15:57:36.092765,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-75,3.5
49,DC:A6:32:55:FC:D8,2020-07-04 15:57:37.002652,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-75,3.5
50,DC:A6:32:55:FC:D8,2020-07-04 15:57:39.007680,a91197b8-be2c-11ea-8038-dca63255fcd7,1,1,1,-69,3.5
