SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,DISTANCE
0,DC:A6:32:55:FC:D8,2020-07-12 22:04:50.086638,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-64,0.5
1,DC:A6:32:55:FC:D8,2020-07-12 22:04:51.405911,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-63,0.5
2,DC:A6:32:55:FC:D8,2020-07-12 22:04:52.117673,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-64,0.5
3,DC:A6:32:55:FC:D8,2020-07-12 22:04:53.600245,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-60,0.5
4,DC:A6:32:55:FC:D8,2020-07-12 22:04:54.150243,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70,0.5
5,DC:A6:32:55:FC:D8,2020-07-12 22:04:56.155356,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-61,0.5
6,DC:A6:32:55:FC:D8,2020-07-12 22:04:57.171556,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-61,0.5
7,DC:A6:32:55:FC:D8,2020-07-12 22:04:59.176652,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-64,0.5
8,DC:A6:32:55:FC:D8,2020-07-12 22:05:00.132959,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70,0.5
9,DC:A6:32:55:FC:D8,2020-07-12 22:05:02.138050,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-64,0.5
10,DC:A6:32:55:FC:D8,2020-07-12 22:05:04.143047,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-64,0.5
11,DC:A6:32:55:FC:D8,2020-07-12 22:05:05.424364,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-71,0.5
12,DC:A6:32:55:FC:D8,2020-07-12 22:05:06.250614,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-61,0.5
13,DC:A6:32:55:FC:D8,2020-07-12 22:05:07.070537,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70,0.5
14,DC:A6:32:55:FC:D8,2020-07-12 22:05:09.074391,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-60,0.5
15,DC:A6:32:55:FC:D8,2020-07-12 22:05:10.283221,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-69,0.5
16,DC:A6:32:55:FC:D8,2020-07-12 22:05:11.170701,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-68,0.5
17,DC:A6:32:55:FC:D8,2020-07-12 22:05:13.175829,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-61,0.5
18,DC:A6:32:55:FC:D8,2020-07-12 22:05:14.063877,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-62,0.5
19,DC:A6:32:55:FC:D8,2020-07-12 22:05:16.069644,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-70,0.5
20,DC:A6:32:55:FC:D8,2020-07-12 22:05:18.074673,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-63,0.5
21,DC:A6:32:55:FC:D8,2020-07-12 22:05:20.079769,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-62,0.5
22,DC:A6:32:55:FC:D8,2020-07-12 22:05:22.084781,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-63,0.5
23,DC:A6:32:55:FC:D8,2020-07-12 22:05:23.004767,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-61,0.5
24,DC:A6:32:55:FC:D8,2020-07-12 22:05:25.009853,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-62,0.5
25,DC:A6:32:55:FC:D8,2020-07-12 22:05:27.014979,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-69,0.5
26,DC:A6:32:55:FC:D8,2020-07-12 22:05:29.019930,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-62,0.5
27,DC:A6:32:55:FC:D8,2020-07-12 22:05:31.025035,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-62,0.5
28,DC:A6:32:55:FC:D8,2020-07-12 22:05:32.063717,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-62,0.5
29,DC:A6:32:55:FC:D8,2020-07-12 22:05:34.068772,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-61,0.5
30,DC:A6:32:55:FC:D8,2020-07-12 22:05:36.073889,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-69,0.5
31,DC:A6:32:55:FC:D8,2020-07-12 22:05:38.078880,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-68,0.5
32,DC:A6:32:55:FC:D8,2020-07-12 22:05:39.651397,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-60,0.5
33,DC:A6:32:55:FC:D8,2020-07-12 22:05:40.872784,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-64,0.5
34,DC:A6:32:55:FC:D8,2020-07-12 22:05:41.022615,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-63,0.5
35,DC:A6:32:55:FC:D8,2020-07-12 22:05:43.027823,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-64,0.5
36,DC:A6:32:55:FC:D8,2020-07-12 22:05:44.485336,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-61,0.5
37,DC:A6:32:55:FC:D8,2020-07-12 22:05:45.116622,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-61,0.5
38,DC:A6:32:55:FC:D8,2020-07-12 22:05:47.121741,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-68,0.5
39,DC:A6:32:55:FC:D8,2020-07-12 22:05:48.440495,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-61,0.5
40,DC:A6:32:55:FC:D8,2020-07-12 22:05:49.272937,949e9862-c49e-11ea-8625-dca63255fcd7,1,1,1,-68,0.5
